Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
601 88.9786 2.5715 -9.7922 0.7917 -6.0345 4.9296 0.2086 4.1905 32.1143 2.3674 64.3010 2.5114 -9.0201 4.1591 24.3739 2.5303 9.0570 2.5125 3.0526 1.6297
602 87.5835 2.4097 -10.2559 1.0775 -6.2186 4.9935 -0.4073 4.5298 33.6098 2.6269 64.0037 2.4498 -9.2217 4.1992 23.8267 2.3921 8.4583 2.4865 3.9673 1.9016
603 86.2576 2.4167 -10.3927 1.3364 -6.8279 5.3988 -1.0990 4.4588 35.2684 2.4180 63.5465 2.4454 -9.4423 3.9716 23.6071 2.3927 8.1876 2.4792 5.0139 1.6186
604 84.8417 2.4816 -10.3269 1.3801 -6.9034 5.2542 -1.9924 4.4094 36.8837 2.5261 62.8927 2.3958 -9.6338 3.7767 23.2134 2.4751 7.8944 2.5335 6.0285 1.7463
605 83.5720 2.3860 -9.7744 1.4698 -7.1483 5.0876 -2.4676 4.7614 38.4119 2.4745 62.5114 2.5620 -9.8444 3.4524 23.3937 2.3838 8.0238 2.4749 7.0719 1.9414
606 82.6047 2.4975 -9.7352 1.2484 -7.5158 4.9326 -3.0054 4.8509 39.9885 2.4863 61.5290 2.4046 -10.1184 3.2695 23.4225 2.5055 8.0448 2.6034 8.3207 2.2236
607 81.3014 2.4229 -9.7889 1.4282 -7.8086 4.9475 -3.6792 4.8713 41.3506 2.3848 60.7699 2.4397 -10.7405 3.3655 23.0429 2.4741 8.7272 2.5878 9.9920 2.4054
608 80.1268 2.5491 -9.3802 2.0469 -8.1759 4.8588 -3.7012 4.7415 42.9051 2.6019 59.7279 2.5978 -10.8155 2.9377 22.9627 2.6247 9.1283 2.4575 11.5030 2.3221
609 78.8283 2.5059 -9.4590 2.5841 -8.0883 4.4716 -4.0878 4.5197 44.4249 2.3286 58.6186 2.4251 -10.5989 2.6238 23.0147 2.5499 9.5214 2.5086 12.8114 2.5475
610 77.5152 2.5800 -9.4500 3.0414 -8.2536 4.3465 -4.2464 4.4807 45.8976 2.5513 57.2296 2.4765 -10.6870 2.5450 23.5756 2.5891 9.7893 2.4199 13.9633 2.5382
611 76.4502 2.4600 -8.8291 3.0709 -7.9084 3.8895 -4.8397 4.5473 46.9936 2.5570 56.2120 2.4994 -10.5624 2.4937 23.8535 2.4984 10.0132 2.5088 14.8540 2.3658
612 75.4326 2.3473 -8.6498 3.3403 -7.7607 3.4599 -4.9237 4.5890 48.1972 2.4980 55.3309 2.5145 -10.3024 2.0757 24.3855 2.6397 10.7974 2.5676 15.5456 2.4510
613 74.2512 2.5909 -8.1523 3.7832 -7.3996 3.2356 -5.0789 4.0594 49.3529 2.4314 54.5012 2.5282 -9.7502 1.8244 25.1132 2.5254 11.2760 2.5953 16.2297 2.3902
614 73.1871 2.4632 -8.0437 4.2119 -7.4286 3.2385 -5.2694 4.1833 50.6127 2.4001 54.0323 2.5887 -9.7415 1.5828 25.8399 2.5952 12.1147 2.6344 17.0270 2.4902
615 72.1714 2.5335 -7.6225 4.3298 -7.3654 3.2025 -5.5061 4.1593 51.6188 2.5050 53.2465 2.7066 -9.4329 1.1327 26.9860 2.6201 12.3385 2.4959 17.4148 2.4604
616 70.9231 2.4450 -7.4786 4.5402 -7.0082 3.4183 -5.2825 3.7206 52.6038 2.4717 52.1370 2.5887 -9.1409 1.2958 28.3942 2.5761 12.8006 2.4985 18.0872 2.5695
617 69.4981 2.3268 -7.2116 4.4951 -6.9878 3.5766 -5.3995 3.6999 53.7113 2.4601 51.2663 2.5141 -9.0116 1.5216 29.4113 2.6842 12.8396 2.4590 18.0555 2.5733
618 68.3196 2.4135 -6.8643 4.8629 -6.7696 3.5113 -5.4239 3.2876 55.6614 2.4348 50.6174 2.4605 -8.5992 1.3032 30.4227 2.4389 13.1243 2.5649 17.9901 2.5797
619 66.6713 2.4646 -6.8531 5.3374 -6.5920 3.9837 -5.6710 2.9358 56.7252 2.7593 50.4305 2.6137 -8.6472 1.6725 31.4366 2.2881 13.0305 2.5267 18.1926 2.4330
620 65.0670 2.1505 -6.5100 5.3178 -6.7648 3.8866 -5.4202 2.8162 57.9744 2.6055 50.0056 2.5334 -8.3873 2.3156 32.7103 2.5642 13.6737 2.5887 18.1684 2.5172
621 63.7254 2.2716 -6.4590 5.3735 -6.4108 4.1805 -5.5150 2.6519 59.3192 2.6141 49.9116 2.4989 -8.4004 2.0773 33.8656 2.5213 13.0467 2.5749 17.9464 2.4678
622 62.4557 2.3270 -6.3354 5.3329 -6.5676 3.8686 -5.3815 2.7525 60.6790 2.4636 49.8608 2.5037 -8.8208 1.3975 35.4214 2.7712 12.8882 2.4728 17.5906 2.4209
623 61.4631 2.5271 -6.1652 5.3473 -6.4909 3.9132 -5.4912 2.6616 62.4249 2.4970 50.0403 2.5263 -9.0485 1.3852 36.7552 2.5295 12.6362 2.4599 17.5387 2.5410
624 60.6033 2.3357 -6.1031 5.2646 -6.4295 3.6079 -5.6104 2.6275 63.8814 2.5271 49.8970 2.5322 -9.1890 1.7058 37.9703 2.5876 12.1666 2.4401 17.1761 2.4702
625 59.4653 2.5621 -5.4738 4.9636 -6.6812 3.3415 -5.4926 2.6024 64.8161 2.2611 49.5158 2.4994 -9.3207 1.8496 39.2478 2.5132 11.5921 2.2389 16.4188 2.4611
626 58.1173 2.6899 -5.1843 4.8748 -7.3021 3.0692 -5.5290 2.2628 65.8677 2.4817 49.9279 2.4584 -9.3912 1.7042 40.1473 2.5696 10.6175 2.0653 15.7212 2.3844
627 56.9309 2.4624 -4.7407 4.7339 -7.6748 2.9089 -5.7165 2.5040 66.9352 2.5890 50.6823 2.4169 -9.5073 1.1298 41.0797 2.6559 9.9734 2.0924 15.1520 2.4382
628 55.6820 2.3762 -4.6903 4.5446 -7.6897 2.6480 -5.7600 2.2078 67.8511 2.6635 51.0586 2.4199 -9.8093 1.1253 42.5746 2.5183 9.0644 1.9991 14.3173 2.5020
629 54.1526 2.3407 -4.8040 4.4223 -7.7233 2.7548 -5.2744 1.5639 68.9682 2.6143 51.5349 2.5595 -10.4205 1.0638 44.1367 2.4734 8.2101 1.8162 13.4389 2.3129
630 52.8410 2.4429 -5.0430 4.2881 -7.7834 2.8151 -5.5051 0.9664 69.2533 2.5424 52.5089 2.4880 -10.7816 0.8310 45.6950 2.6326 7.0650 1.6457 12.2706 2.1838
631 51.8448 2.4334 -4.9048 4.7654 -7.9431 2.7446 -5.5146 0.5301 69.5759 2.5570 53.6919 2.4167 -10.7116 0.5670 46.9456 2.5717 6.2803 1.8816 11.0733 2.2507
632 50.7585 2.3330 -4.8056 4.6605 -8.4141 2.5008 -5.7425 0.3128 69.9041 2.6012 54.7576 2.3021 -10.8350 0.5980 47.8186 2.6372 5.5904 1.4131 9.4379 2.2302
633 49.6076 2.2653 -4.7792 4.4906 -8.7276 2.1796 -5.8824 0.0003 70.2664 2.6405 55.7744 2.6141 -10.8233 0.6332 48.6735 2.5646 4.7127 1.1089 8.3653 2.1228
634 47.8918 2.5525 -4.8116 4.4738 -8.3779 1.6177 -5.8325 -0.3986 70.1577 2.4296 57.2882 2.5073 -10.6473 0.8345 49.6609 2.5798 3.6688 1.1193 7.0758 1.9755
635 46.6651 2.2793 -4.7544 4.1938 -8.6672 1.2964 -5.9738 -0.5932 70.2351 2.5650 58.6550 2.6688 -10.7090 0.8607 50.6625 2.4917 2.9005 1.0516 6.3462 1.9395
636 45.3812 2.4474 -4.7278 4.1380 -8.3695 1.2321 -6.4273 -0.2406 70.2155 2.4798 60.1245 2.6085 -10.9268 1.4750 51.2508 2.4522 1.9263 0.8744 5.3560 2.0008
637 44.1212 2.3812 -4.5300 4.2305 -7.9782 1.2624 -6.7062 -0.0242 69.7130 2.5308 61.2872 2.4541 -10.8008 1.7960 51.8157 2.5093 1.0265 0.8364 4.6283 1.9288
638 42.6749 2.4304 -4.6172 3.9086 -7.9641 1.0268 -6.9529 -0.4480 69.1871 2.4252 62.4792 2.4086 -10.0075 2.0121 52.0844 2.5379 0.2202 1.1413 4.3034 1.8316
639 41.1796 2.5414 -4.4032 3.6189 -7.7422 1.2173 -7.0002 -0.3078 68.8941 2.4893 63.5662 2.5059 -9.7162 2.5832 52.4087 2.5300 -0.7509 1.0436 3.4965 1.8026
640 39.8414 2.5045 -4.5183 3.4663 -7.9101 1.1764 -7.3989 -0.2916 68.4511 2.4290 64.9643 2.7736 -9.5871 2.5785 52.6698 2.4661 -1.3877 1.1409 2.8554 1.6438
641 38.3650 2.5836 -4.4579 2.9986 -8.3274 1.4070 -7.5744 -0.2838 68.2765 2.4816 66.6170 2.5190 -9.1703 2.8488 52.6213 2.5022 -2.0209 1.4801 2.3922 1.7490
642 37.1874 2.6089 -4.6886 2.5772 -8.2763 1.2298 -7.4491 0.2602 67.4036 2.5195 67.7683 2.4504 -8.6268 2.8830 52.6384 2.4863 -2.5623 1.7052 2.0131 1.7918
643 36.1200 2.4089 -4.7725 2.2423 -8.0660 1.4569 -7.6270 0.3428 66.7113 2.5054 69.3318 2.3559 -7.9715 3.2270 52.5728 2.4613 -2.9154 1.9804 1.6260 1.7236
644 34.9238 2.6239 -4.5500 2.0669 -7.7964 1.5731 -7.7091 0.4257 65.6808 2.5281 70.6700 2.4669 -7.4025 3.6359 52.7738 2.5426 -3.6015 2.3509 1.5526 1.7923
645 33.9820 2.3965 -4.9058 1.9792 -7.9841 1.5092 -7.8043 0.2867 64.8884 2.4255 72.1600 2.4137 -7.2571 3.5384 52.5701 2.4502 -3.7631 2.4831 1.6354 1.7707
646 33.1738 2.5875 -4.6627 2.2902 -8.0314 0.9935 -7.8917 0.5535 63.5610 2.5326 73.3398 2.5371 -6.9482 3.2447 52.7909 2.4988 -4.4417 2.5865 1.6469 1.9162
647 32.7507 2.6300 -4.6557 2.1140 -8.0275 0.7331 -7.6982 0.6401 62.3453 2.3835 74.8122 2.3753 -6.4733 2.9937 52.6748 2.5302 -4.5670 2.5333 1.8385 1.8074
648 31.6824 2.3734 -4.4461 2.1333 -8.2529 0.8765 -7.5739 0.4166 60.6056 2.4413 75.8415 2.6163 -6.3513 2.5913 52.1204 2.5628 -4.7394 2.4981 2.2867 1.8224
649 30.9698 2.4422 -4.4939 2.1635 -8.1968 0.5496 -7.5630 0.6346 59.4240 2.5804 77.0431 2.5893 -5.8845 2.1571 51.9572 2.4805 -5.0305 2.3993 2.4840 1.9029
650 30.1056 2.4836 -4.6505 2.2595 -7.9338 0.2970 -7.3975 0.0989 58.4751 2.4991 78.0732 2.4629 -6.0423 1.9354 51.2221 2.5012 -5.5963 2.9135 2.8728 1.5974
651 29.8131 2.4859 -4.7439 2.2347 -7.8699 0.1986 -7.2788 -0.2027 57.2365 2.4697 79.0667 2.3758 -6.1717 1.5372 50.3979 2.3769 -5.5924 3.4272 3.5856 1.6844
652 29.6805 2.5493 -4.5075 3.0224 -7.9863 -0.0714 -7.5669 -0.1011 56.3330 2.4935 80.4905 2.2813 -6.4010 1.5150 49.2034 2.4029 -5.5112 3.8632 4.4545 1.7689
653 29.1556 2.5823 -4.6171 3.4204 -7.6598 0.1100 -7.8025 -0.2544 55.9893 2.3613 81.7789 2.5563 -6.3853 1.3945 48.1113 2.4473 -6.0156 3.8794 5.0294 1.9015
654 29.3137 2.4825 -4.2303 3.4175 -7.0834 0.1327 -8.0067 -0.3305 55.4990 2.4667 82.9435 2.3418 -6.4463 0.8545 47.1579 2.7200 -6.5608 4.0835 5.7510 1.9733
655 29.4556 2.4621 -4.5618 3.7233 -7.1428 0.1353 -8.4511 -0.0186 55.4479 2.5167 84.1069 2.5535 -6.2283 0.5074 45.9360 2.4985 -6.7383 4.1938 6.3097 1.9057
656 29.4342 2.4297 -4.2866 3.7263 -6.6744 -0.0535 -8.7044 -0.0294 54.5170 2.4082 84.9808 2.6441 -6.3430 0.4436 44.4974 2.4792 -7.3608 4.8000 6.7009 1.8325
657 29.5185 2.4219 -4.4103 4.3512 -6.6754 -0.3627 -8.9299 0.1541 54.5916 2.5513 86.6687 2.6261 -6.1643 0.5846 42.9836 2.3630 -7.8151 4.5055 7.5227 1.9307
658 30.1000 2.3701 -4.7109 4.3082 -6.2443 -0.0565 -9.3316 0.3778 54.5597 2.4753 88.1016 2.2600 -6.3650 0.6491 41.6802 2.3932 -8.0108 4.4918 8.1386 2.0388
659 30.7985 2.5003 -4.8555 4.6958 -6.2106 0.2135 -9.5131 0.3213 54.3361 2.4967 88.9221 2.2496 -7.0086 0.7481 40.5946 2.4990 -8.4785 3.9811 8.3074 1.7915
660 30.9709 2.5501 -4.6502 4.4792 -5.7572 0.2249 -9.8081 0.4041 54.0970 2.4617 90.3181 2.2933 -7.0844 0.4456 39.0969 2.3261 -8.3345 3.8193 8.9073 2.2113
661 31.5581 2.5584 -4.6363 4.6643 -5.4751 0.2719 -10.1752 0.4752 54.1362 2.4810 91.6489 2.5014 -7.2242 0.1416 37.6732 2.3528 -8.4394 3.7678 8.9588 2.3376
662 32.5322 2.4369 -4.7593 4.2349 -5.2359 0.5519 -9.7538 0.4307 54.2384 2.5435 92.4959 2.5677 -7.6433 0.1045 36.4712 2.3782 -8.5908 3.8099 8.9820 2.2950
663 33.1365 2.4949 -5.0914 4.0383 -4.8977 0.6914 -9.7600 0.7498 54.5759 2.5372 93.4357 2.5355 -7.9735 0.2453 35.1518 2.4904 -8.7837 3.6079 9.0683 2.4304
664 33.8735 2.5648 -5.7134 4.2809 -4.6904 0.8583 -9.5796 0.8805 55.3308 2.5275 93.9568 2.5115 -8.4073 0.2610 33.5487 2.4060 -8.7864 3.2615 9.3160 2.5074
665 35.1671 2.6240 -5.8876 4.3404 -4.4599 0.9376 -9.4941 1.2159 55.5103 2.5068 94.6233 2.4824 -9.2259 0.2374 32.0119 2.5458 -8.6655 3.3184 9.3260 2.4824
666 36.3642 2.5608 -6.2036 4.4419 -4.3561 0.7627 -9.5178 1.5391 56.3283 2.4664 95.1595 2.5667 -9.4668 0.4913 30.5281 2.5384 -8.4881 3.0105 9.2961 2.5176
667 37.5182 2.3789 -6.5698 4.3421 -4.3663 1.0474 -9.9418 1.9198 57.2651 2.4736 95.8273 2.6050 -9.7257 0.7401 29.1278 2.3408 -8.2986 2.7719 9.6587 2.4656
668 38.4525 2.3565 -6.7205 3.8868 -4.5246 0.8997 -9.9529 2.0036 58.1160 2.5030 95.9690 2.5022 -9.9799 0.7914 27.7119 2.6182 -7.9155 2.8367 9.8034 2.5167
669 39.7090 2.3489 -6.6961 3.4832 -4.5247 1.0589 -9.7838 1.5448 58.9672 2.3698 96.3624 2.5080 -9.8852 1.0889 26.1422 2.4647 -7.9340 2.7292 10.0594 2.5394
670 41.0485 2.4642 -7.2147 3.6016 -4.7337 1.0931 -9.8788 1.5701 60.2378 2.5058 96.3001 2.3952 -9.8052 1.5181 24.7281 2.5631 -7.7590 2.5560 10.2260 2.4669
671 42.5836 2.4978 -7.3151 3.3343 -4.4177 1.3696 -9.9202 1.0006 61.0816 2.4767 96.0405 2.5652 -9.9122 1.9547 23.7269 2.4920 -7.4172 2.2976 10.4929 2.4373
672 43.7418 2.2915 -7.2866 3.0824 -4.3662 1.6405 -10.0694 1.0198 62.1430 2.4303 96.1853 2.5568 -10.1515 2.1264 22.5136 2.5399 -7.2243 2.4065 10.5668 2.5339
673 44.4570 2.4943 -7.4505 2.4540 -4.2792 1.6102 -10.1763 0.7996 63.2962 2.6066 95.9069 2.4657 -9.9953 2.4835 21.4275 2.5585 -7.1180 2.6626 10.1882 2.5249
674 45.2655 2.5968 -7.9423 2.3636 -4.5632 1.6985 -9.9007 0.7039 64.5393 2.3165 95.8228 2.5148 -9.6072 2.5253 20.3697 2.6536 -7.5003 2.8142 9.9804 2.5167
675 46.6023 2.4247 -7.9228 2.4707 -4.5435 1.3313 -9.9485 0.7254 65.7577 2.5143 95.9278 2.5131 -9.3709 2.8488 19.3354 2.3583 -7.0792 2.4297 9.8756 2.5244
676 47.2364 2.5038 -8.4100 2.1826 -4.1955 1.1774 -9.5887 0.5704 66.7746 2.3965 95.6609 2.4114 -8.9780 2.3126 18.8132 2.4765 -6.8844 2.8274 9.6330 2.5503
677 47.9034 2.5249 -8.7985 2.1343 -4.4298 0.8539 -9.5632 0.4862 67.9856 2.6336 95.4352 2.5825 -8.3313 2.2319 18.0927 2.6035 -6.4506 2.6593 9.6277 2.5038
678 48.3564 2.5252 -8.2615 1.9011 -4.6478 0.6252 -9.6436 0.6093 69.4346 2.5410 94.7812 2.4380 -8.1679 1.9905 17.6564 2.5270 -6.0536 2.6045 9.5677 2.4535
679 48.6438 2.4059 -8.4810 1.7120 -4.9279 0.2512 -9.5611 1.0954 70.9752 2.5226 93.6464 2.3607 -7.6119 1.8314 17.3164 2.3377 -6.0069 2.4839 10.0099 2.4009
680 48.9084 2.5321 -8.1316 1.7447 -4.8068 0.0776 -9.3838 0.8846 71.9808 2.4593 93.0545 2.4578 -7.5349 1.6378 16.8351 2.4944 -6.0532 3.0041 9.8393 2.4513
681 49.1407 2.4149 -7.7327 1.8852 -4.7714 0.0933 -9.5075 0.9966 73.5506 2.4706 92.2376 2.4801 -7.5631 1.4734 16.1146 2.5172 -6.3058 3.3534 10.2525 2.4394
682 49.0488 2.5363 -7.3425 1.9461 -4.4842 0.0753 -9.1860 0.6391 75.4491 2.5229 91.0090 2.3464 -7.6092 1.4935 16.2067 2.4604 -6.3913 3.3456 10.6631 2.4158
683 48.3704 2.5898 -7.3399 1.9948 -4.4507 0.3618 -9.2863 0.5265 76.8249 2.4020 89.4691 2.5775 -7.4099 1.3819 15.8516 2.4602 -6.4201 3.7958 10.8937 2.5254
684 48.2500 2.3946 -6.9691 2.0838 -4.6386 0.6007 -8.8305 0.7627 77.9843 2.4334 88.3263 2.4873 -7.6745 1.2279 16.3486 2.4203 -6.5592 3.8992 11.3721 2.4782
685 47.6979 2.4791 -6.4714 2.0534 -4.7528 0.7362 -8.4562 0.8958 79.3959 2.6256 87.0118 2.3157 -7.8150 1.4666 16.7993 2.3808 -6.5336 4.0453 11.9414 2.4224
686 47.1777 2.5435 -5.9608 1.9422 -4.7292 1.1623 -8.3235 1.1272 80.7611 2.5269 85.4997 2.4972 -8.1956 1.5812 16.7337 2.4939 -6.7183 3.9781 12.5931 2.5463
687 46.7313 2.3934 -5.5481 1.9456 -4.2808 1.7107 -8.3118 1.0964 81.6867 2.3821 84.1911 2.4535 -8.3072 1.6440 16.7932 2.5905 -6.6662 4.1383 12.7852 2.4317
688 46.2280 2.5692 -4.9641 1.9882 -4.4009 2.1338 -7.7033 1.4250 83.1569 2.5295 82.4247 2.7437 -8.1204 1.9084 17.2439 2.4681 -6.6529 4.1043 13.4528 2.3423
689 45.3460 2.6056 -4.0714 1.8978 -4.4629 2.3078 -7.7197 1.1220 84.2235 2.6491 80.8795 2.5011 -8.0006 1.5359 18.1429 2.4288 -7.2459 3.9008 13.7095 2.5020
690 44.6451 2.4109 -3.3463 1.6987 -4.4995 2.8875 -7.4498 1.0746 85.0172 2.4320 79.5620 2.3532 -7.4904 1.2973 18.9520 2.5430 -7.1443 3.9808 13.9490 2.4449
691 43.9310 2.4474 -2.7977 1.5486 -4.7249 3.1670 -7.1751 0.7998 85.9006 2.3513 78.3732 2.5780 -6.9546 1.3136 20.1115 2.6434 -7.0787 4.2503 14.0116 2.4776
692 42.8569 2.4428 -2.1069 1.5268 -4.8588 3.1627 -6.8533 0.8380 86.5113 2.4328 76.9552 2.2997 -6.5813 1.2971 21.4378 2.5664 -6.8566 4.0016 13.6767 2.4865
693 42.2157 2.4400 -1.7415 1.4207 -4.8230 3.1049 -6.5969 0.8354 87.3613 2.3237 75.3347 2.7319 -6.6496 1.4865 23.0556 2.4738 -7.1570 3.5929 13.8250 2.5461
694 40.9996 2.6025 -0.9849 1.3730 -5.1614 3.1040 -6.0270 0.8527 88.0993 2.4117 73.7961 2.4445 -6.0649 1.4714 24.5617 2.3608 -6.8677 3.1302 13.7246 2.5032
695 39.3640 2.2928 -0.6720 1.7763 -5.3239 3.4795 -5.7530 0.9331 88.3460 2.5954 72.0465 2.4052 -5.7338 1.2815 25.6387 2.4398 -6.9828 3.1342 13.0310 2.4245
696 37.9672 2.4764 -0.0125 1.8862 -5.4779 3.6083 -5.3655 0.9294 88.9939 2.4913 70.7098 2.5741 -5.2550 1.2451 26.9583 2.5558 -7.2435 3.0996 12.5249 2.4409
697 36.5883 2.5691 0.3023 2.1645 -5.8988 3.8558 -5.0006 0.9301 88.9078 2.5855 69.3193 2.6564 -4.7719 1.0951 28.0411 2.6253 -7.2620 2.9640 11.9396 2.5416
698 35.6042 2.4458 0.5903 2.4343 -6.0812 4.2758 -5.0207 1.0369 88.8660 2.5277 67.9765 2.4384 -4.6398 1.2386 29.6284 2.5970 -7.4355 2.6316 11.1449 2.7043
699 34.0856 2.3342 0.9304 2.7217 -6.2922 4.3382 -5.2501 0.9898 88.7359 2.5431 66.5496 2.3694 -4.4945 1.4595 30.9922 2.4877 -7.6364 2.3108 10.4304 2.8577
700 32.9171 2.4929 1.1364 2.9679 -6.1296 4.4470 -5.3455 0.7882 88.7460 2.5628 65.9055 2.5696 -4.3951 1.3951 32.2523 2.3774 -7.6407 2.4911 9.5317 2.9529
701 31.3502 2.5058 0.8855 2.8112 -6.3868 4.5005 -5.3293 1.0773 88.6017 2.5354 64.4158 2.5398 -4.4886 1.9187 33.4731 2.3916 -7.3517 2.3662 8.6665 3.1788
702 29.6197 2.6239 0.6216 2.9943 -7.2211 4.5058 -5.7296 1.5837 88.1168 2.4312 62.8573 2.3982 -4.5566 2.3694 34.5454 2.5819 -7.0756 2.4353 7.5519 3.0210
703 28.1361 2.4464 0.3733 3.2810 -7.4869 4.2716 -6.2199 1.4613 87.5426 2.5865 61.6999 2.4626 -4.5297 2.7451 35.9380 2.6182 -6.7310 2.5915 6.5100 3.1284
704 26.4973 2.5172 0.1716 3.1530 -7.5906 4.0932 -6.3731 1.5484 87.0618 2.5635 60.8018 2.3834 -4.6236 2.7549 37.8850 2.5425 -6.7962 2.4925 5.3882 3.1563
705 25.3539 2.3258 0.1515 3.0702 -8.0332 4.2047 -6.7728 1.2871 86.6191 2.6129 59.5776 2.3229 -4.6510 3.2474 39.3218 2.4612 -6.8946 2.3326 4.4074 3.3318
706 24.1648 2.4916 -0.0696 2.9502 -8.4002 4.1260 -7.0320 1.6962 85.7846 2.5331 57.9733 2.4767 -4.8743 3.2339 40.6468 2.5813 -6.7384 2.1879 3.3810 3.3020
707 22.9924 2.5666 -0.3085 2.4602 -8.5005 3.9835 -7.3857 1.5713 85.0387 2.3415 56.3853 2.4220 -4.8180 3.4529 41.8569 2.4980 -6.1630 2.3112 2.0301 2.8771
708 21.6374 2.4805 -0.4369 2.0382 -8.6557 3.5797 -7.4262 1.7085 84.1861 2.3238 54.9436 2.4807 -5.2222 3.5712 43.0257 2.4905 -6.5288 2.4276 1.0448 2.7693
709 20.5726 2.6138 -1.0471 1.7218 -9.0608 2.9722 -7.8436 1.5622 83.0988 2.6242 53.4457 2.5386 -5.7227 3.3794 43.9777 2.4755 -6.5909 2.1931 0.1785 2.5468
710 19.1182 2.4569 -1.3962 1.2449 -9.2504 2.4357 -7.9244 1.9016 82.1020 2.5788 52.2016 2.5548 -5.8387 3.6942 45.2939 2.2929 -6.6720 1.8909 -0.4286 2.3756
711 17.9654 2.5795 -1.8161 0.7728 -9.3671 2.1709 -8.2970 1.8664 80.9186 2.5287 51.3994 2.2827 -6.6841 3.5373 46.5153 2.5131 -6.2859 1.3697 -1.1995 2.0553
712 17.0098 2.5175 -2.3272 0.5508 -9.1152 1.7565 -8.6662 1.6708 79.9946 2.5061 49.9556 2.2800 -7.2096 3.6702 48.1009 2.3185 -6.1487 1.9025 -2.2884 1.7582
713 15.5315 2.5820 -2.6511 0.7775 -8.8547 1.5431 -8.9609 1.5286 78.5799 2.3741 49.0704 2.5828 -7.4919 3.7641 49.2614 2.6104 -6.3670 2.0476 -3.2098 1.2798
714 14.1747 2.5626 -2.4894 0.8229 -8.8514 1.2991 -9.1029 1.3557 77.6170 2.4703 47.7596 2.4721 -8.0360 4.0756 50.7030 2.5124 -6.1057 1.9957 -4.2908 1.4524
715 13.2315 2.2588 -2.7041 0.7101 -8.9061 0.9848 -8.9824 1.0867 76.5465 2.6422 46.5169 2.5686 -8.4132 4.3543 52.0574 2.6908 -6.1406 2.3319 -5.2724 1.3509
716 12.1326 2.1528 -3.6237 0.5237 -8.4001 0.7174 -9.1973 0.6516 75.7806 2.6166 45.7260 2.6331 -8.8380 4.3869 53.4131 2.6733 -6.5646 2.4055 -5.8233 1.6669
717 11.0686 2.0783 -4.4103 0.5186 -8.5502 0.6261 -9.2184 0.8098 74.7614 2.4639 45.0413 2.5361 -9.1493 4.1866 54.5997 2.5261 -6.4314 2.3938 -6.3383 1.7192
718 9.9758 2.0858 -5.0142 0.6777 -8.9615 0.5163 -9.2056 0.5452 74.2635 2.5500 44.2847 2.5660 -9.3673 4.2376 56.0195 2.3506 -6.4640 2.2993 -6.7929 1.8331
719 8.4356 1.5177 -5.9564 0.7516 -8.9853 0.3119 -9.2078 0.6295 73.7931 2.4727 43.5871 2.4814 -9.7394 4.0158 57.3173 2.2643 -6.4331 2.6912 -7.7339 1.9013
720 6.8128 1.6423 -6.6375 0.7289 -8.9408 0.2288 -9.2924 0.5910 73.1122 2.5305 43.2666 2.4870 -9.7246 3.6980 58.7483 2.4643 -7.0676 2.9633 -8.3217 2.1793
721 5.5922 1.4596 -7.3794 0.9149 -8.5964 0.4665 -9.4749 0.5979 72.6638 2.4465 43.3487 2.4321 -9.7615 3.8735 59.8855 2.5645 -7.4231 3.1104 -8.9348 2.0269
722 4.3755 1.2254 -7.8125 1.2020 -8.1051 0.2494 -9.4379 1.1269 72.4791 2.5283 42.7203 2.4505 -9.7623 3.6621 61.4502 2.5993 -7.9420 3.3298 -9.3362 2.3858
723 3.1038 0.9179 -8.3092 0.8978 -7.7204 0.5169 -9.5754 1.2414 72.2991 2.5426 42.2836 2.4945 -9.6132 3.5996 62.9224 2.4974 -8.3789 3.6276 -9.5004 2.4990
724 1.6671 0.8565 -8.5019 0.7984 -7.7429 0.5841 -9.4457 1.2236 72.0159 2.5165 42.2210 2.5252 -9.9228 3.5938 63.8486 2.7173 -8.4430 4.1913 -9.7635 2.7916
725 0.5028 0.8410 -8.4672 1.2118 -7.6414 0.7627 -9.2090 1.1089 72.1649 2.4705 42.1090 2.5613 -10.0674 3.5426 64.9922 2.7167 -8.1462 3.8313 -9.8691 2.9044
726 -0.8393 1.0587 -9.2489 1.2911 -7.4237 0.8228 -8.9460 1.0577 72.4785 2.4721 42.5051 2.5488 -9.8196 2.9693 66.7975 2.4747 -8.1683 3.8718 -10.0657 2.7940
727 -2.0024 1.0107 -9.1646 1.7486 -7.3528 1.4951 -8.9657 1.2755 72.9675 2.4654 42.5300 2.5392 -9.5595 2.8613 68.4195 2.5731 -7.4990 3.9921 -10.1165 2.5081
728 -2.9567 1.1761 -9.0155 1.5837 -7.6495 1.6232 -8.8015 1.7188 72.9574 2.4622 43.2167 2.4061 -9.0864 2.9056 69.7644 2.3181 -7.5584 4.5329 -9.8710 2.2456
729 -3.8214 1.4184 -9.1293 1.4377 -7.7704 1.9433 -8.8523 2.0256 73.0639 2.4700 43.8295 2.6221 -9.0585 2.9850 71.2907 2.3116 -7.2730 4.5049 -9.7686 2.1940
