Time x_cm_1 y_cm_1 x_cm_2 y_cm_2 x_cm_3 y_cm_3 x_cm_4 y_cm_4 x_cm_5 y_cm_5 x_cm_6 y_cm_6 x_cm_7 y_cm_7 x_cm_8 y_cm_8 x_cm_9 y_cm_9 x_cm_10 y_cm_10
169 -9.2930 2.3819 23.9273 2.5350 -2.6581 0.1138 48.7460 2.4738 14.6567 2.5293 1.6976 3.6770 2.8577 2.6291 -7.4396 4.7747 4.1134 3.7234 -4.9319 -0.6536
170 -10.0562 1.8578 25.6108 2.6068 -3.8945 0.2098 47.3560 2.4981 15.7230 2.5356 4.0545 3.1389 3.0160 2.3894 -6.9157 4.4146 0.7312 3.9345 -5.2014 -0.3809
171 -10.6426 1.3289 26.4683 2.5956 -5.2171 0.0698 46.8261 2.5834 16.3604 2.5224 7.0000 2.7308 2.7848 2.4262 -6.2159 4.1307 -2.5266 3.8947 -5.1335 -0.0618
172 -10.8261 0.9093 26.2957 2.4813 -6.6805 -0.1737 46.7976 2.4073 17.8037 2.4325 9.9574 2.3421 2.8107 2.2406 -5.5394 3.5866 -4.8712 3.3272 -5.1479 0.6283
173 -10.5622 0.6769 25.6582 2.4559 -8.2512 -0.2714 47.6972 2.3046 19.5324 2.5560 13.0756 2.1489 2.5970 2.2165 -4.6808 2.7480 -6.6687 2.8864 -5.0352 1.3691
174 -9.8165 0.5754 24.0988 2.4773 -9.1887 -0.4115 49.3583 2.4517 21.3114 2.5162 16.6040 2.6270 1.8794 2.3298 -3.8106 2.4107 -8.1633 2.4816 -5.2277 2.3850
175 -9.5105 0.7008 21.8516 2.3235 -9.5638 -0.4443 51.0020 2.4429 22.8911 2.6167 19.9257 2.6584 0.6547 2.4994 -2.8193 1.8906 -9.6560 2.0039 -5.2303 3.5688
176 -9.1487 0.3206 18.8283 2.2132 -9.5390 -0.3085 52.7976 2.3915 24.1180 2.5158 23.2774 2.6190 -0.3735 2.8526 -1.7763 1.4032 -10.4150 2.0982 -5.6397 4.6908
177 -8.4267 -0.2119 15.5148 2.2197 -8.9228 -0.0851 54.0257 2.5173 24.5718 2.4898 26.7712 2.6968 -1.2474 3.0458 -0.8012 1.0961 -10.6835 2.3400 -6.5774 5.4836
178 -7.4478 -0.5484 12.1293 2.3767 -8.0837 0.5722 54.7327 2.4921 25.1033 2.5057 29.9872 2.5278 -1.7864 3.3209 0.1155 0.9615 -10.6084 2.1593 -7.5119 5.9202
179 -6.2065 -0.3006 9.3279 2.5737 -7.7316 0.7440 54.2848 2.4843 25.4440 2.4546 33.0133 2.4840 -1.9200 3.4821 1.3883 0.8674 -10.2143 2.3687 -8.5279 5.9006
180 -4.8876 0.3362 7.3823 2.5068 -7.3337 0.2937 53.3568 2.4787 25.5693 2.5283 35.4112 2.5515 -1.9214 3.8488 3.3506 1.0486 -9.0108 2.6676 -8.8010 5.6915
181 -3.3213 0.9356 6.4274 2.4487 -7.3369 -0.0504 52.2971 2.3029 25.8043 2.5199 36.9186 2.4512 -2.0156 3.9897 6.1432 1.1168 -8.1308 2.9676 -8.9354 5.7183
182 -2.3254 1.5090 6.4709 2.4442 -7.4232 0.1349 51.2831 2.3515 26.5353 2.4681 37.8915 2.5276 -1.9071 4.1022 9.5486 1.7129 -7.5101 3.1961 -8.3408 5.9277
183 -0.9713 1.9302 6.9409 2.3915 -7.6275 0.9094 49.9880 2.4567 27.2565 2.4497 38.0894 2.5437 -1.1448 4.0664 12.6507 2.2911 -7.4326 3.3358 -7.0402 5.4706
184 1.2221 2.0859 8.3303 2.3168 -7.9955 0.9706 48.8868 2.4504 28.2455 2.3961 37.4155 2.4167 -0.1697 4.1061 15.0973 2.4439 -7.1996 3.9625 -5.8908 5.0749
185 3.5476 2.2593 10.4937 2.4120 -8.5991 0.8473 48.3110 2.5061 29.7065 2.2959 37.0028 2.4555 1.7890 4.0108 16.7415 2.5662 -7.1112 4.3012 -5.4253 4.4783
186 6.4103 2.4491 13.3602 2.4783 -9.1577 0.6606 48.9549 2.3915 31.0199 2.4492 36.4056 2.4266 4.3237 3.3710 17.9558 2.6430 -6.8769 4.4844 -4.8741 3.6836
187 9.5558 2.6562 17.0326 2.3373 -9.7664 0.3258 50.1860 2.3879 32.0923 2.4922 35.5805 2.4885 7.2097 2.8725 18.4819 2.4720 -6.6776 4.1620 -4.3630 2.8025
188 12.8028 2.4835 20.2064 2.5233 -10.2281 0.3098 51.2888 2.4313 32.4245 2.5029 34.9523 2.4715 10.2330 2.4320 18.0699 2.5433 -6.4623 4.1331 -4.1039 2.1170
189 15.8911 2.4274 22.9451 2.3286 -10.5404 0.5695 52.2777 2.4334 32.5941 2.4957 35.1587 2.6210 13.4575 2.4973 17.3090 2.5458 -6.3840 3.9221 -4.2803 1.7679
190 18.4525 2.4417 24.6730 2.4698 -10.5090 0.2948 53.2423 2.4329 33.0193 2.5395 36.1689 2.6407 16.0732 2.5008 16.7104 2.5588 -6.3791 3.8343 -5.1638 1.4814
191 20.3571 2.5195 25.5831 2.5181 -10.4765 0.3407 53.4925 2.4134 33.1686 2.5094 37.6892 2.6792 18.2194 2.6008 16.1865 2.5770 -6.8844 3.9603 -5.9143 1.6976
192 21.6489 2.5425 25.8977 2.5175 -10.1342 0.1902 52.9958 2.4480 33.2900 2.5535 40.1920 2.6965 19.8275 2.6486 15.7462 2.6334 -7.1275 4.4586 -6.4485 1.9025
193 22.4537 2.4721 25.3881 2.6157 -9.8745 0.5731 52.0010 2.5064 33.3167 2.4379 43.1827 2.5780 20.7442 2.4592 15.5640 2.4078 -7.8399 4.7197 -7.1648 1.9855
194 22.0183 2.6433 23.9147 2.5563 -9.5321 1.5555 50.1914 2.4340 33.3574 2.5209 46.1553 2.6179 21.3413 2.4922 16.2097 2.4824 -7.5671 5.1255 -8.3243 2.0040
195 20.7960 2.5352 21.6482 2.6471 -9.4509 2.8688 48.1496 2.3775 33.8078 2.6356 48.4664 2.5267 21.4525 2.5065 17.4686 2.4220 -7.4133 5.2542 -9.2106 2.0306
196 19.2528 2.5963 18.5611 2.4894 -9.4305 3.9704 45.0261 2.5788 34.9216 2.6066 49.6451 2.5688 21.2588 2.5134 19.6615 2.3098 -7.0506 4.9800 -9.6874 2.2489
197 17.5302 2.6064 14.9486 2.3488 -8.9448 4.6238 41.3720 2.5138 36.1784 2.5320 50.2077 2.5102 21.1922 2.5639 22.1411 2.2822 -6.6306 4.4158 -9.2977 2.5179
198 15.8507 2.7224 11.5046 1.9319 -8.0706 4.6483 37.6531 2.4589 38.2416 2.4304 49.8941 2.4853 20.5746 2.4886 24.5619 2.3014 -6.6973 4.0335 -8.7505 2.8126
199 14.5887 2.5570 8.1600 1.4283 -7.3740 4.3289 33.9791 2.5026 40.5663 2.4931 48.8958 2.4896 20.4777 2.5424 26.4802 2.4592 -6.7821 4.1151 -7.9733 3.1348
200 13.9398 2.4262 5.2920 0.6584 -6.8958 3.8805 30.3491 2.5123 42.4552 2.5337 47.1664 2.2854 20.9940 2.3926 27.6432 2.6194 -6.8329 4.4928 -7.9767 3.1100
201 13.9779 2.5754 3.0062 0.5604 -6.5899 3.5073 26.7118 2.4510 44.5642 2.4243 44.4668 2.3980 21.8984 2.5188 28.0531 2.5119 -6.9566 4.6983 -8.2160 3.1891
202 14.6770 2.5614 0.8574 0.8477 -6.2815 3.4734 23.2442 2.5545 46.7243 2.2875 41.1798 2.5356 23.8051 2.3473 27.5731 2.4841 -6.4592 4.8115 -8.9954 3.5503
203 16.2037 2.4601 -0.3659 0.8381 -6.1536 3.1240 20.4381 2.5065 49.1532 2.4014 37.5559 2.3851 26.6361 2.3873 26.5905 2.4613 -5.8443 4.4231 -9.5615 3.7387
204 18.4833 2.5996 -1.3288 1.0335 -6.5282 2.4187 18.7971 2.4565 52.1381 2.4341 33.7373 2.2690 29.9869 2.3616 24.9982 2.5098 -5.5637 3.3507 -9.7338 3.4889
205 21.3052 2.4295 -2.3738 0.8447 -7.0012 1.2757 17.3547 2.4934 55.6537 2.5189 30.1700 2.4581 33.5613 2.3518 23.1131 2.3289 -5.8819 2.6020 -9.5529 2.8960
206 23.7291 2.4767 -3.1700 0.6514 -7.6704 0.4616 16.6578 2.4353 58.9103 2.5921 27.4900 2.4048 36.8938 2.2408 21.2463 2.3933 -5.8897 1.8840 -9.2100 1.8754
207 25.5372 2.4435 -3.1561 0.3352 -8.9381 0.3222 16.9553 2.4512 62.5484 2.4235 25.3392 2.3252 39.6037 2.4422 19.5992 2.3813 -5.5376 1.7619 -8.6419 1.3633
208 26.7583 2.5905 -2.9645 0.5115 -10.2024 0.9578 17.8785 2.4335 65.5548 2.5807 24.0563 2.4465 41.7329 2.3565 18.9051 2.5015 -4.5738 1.4921 -8.2456 1.0220
209 27.2483 2.5352 -2.9781 0.8650 -10.8456 1.8436 19.4758 2.2915 67.7959 2.4233 23.5218 2.4090 43.3493 2.5366 18.9140 2.4409 -4.1108 0.8465 -7.6942 0.4559
210 26.9342 2.4537 -3.1422 1.0336 -10.8903 2.7321 21.9175 2.3435 69.2288 2.4738 23.9223 2.5158 44.1740 2.5072 19.4183 2.4188 -4.1584 0.4661 -7.0295 -0.2140
211 25.9646 2.4386 -3.8262 0.5859 -10.5295 3.4119 25.1221 2.5590 70.2389 2.4840 25.0596 2.3301 44.1113 2.4810 20.4421 2.4327 -4.1339 -0.1256 -6.0597 -0.6979
212 24.7368 2.5790 -4.9141 0.2604 -9.5268 3.5480 28.6734 2.5438 70.3383 2.5517 26.9726 2.3207 43.4900 2.4684 21.7119 2.3117 -4.7231 -0.6462 -5.2349 -0.8860
213 22.8535 2.3796 -5.2895 -0.3788 -8.5852 3.6002 31.9994 2.6412 69.5373 2.5951 29.3947 2.2826 42.2425 2.4917 23.3475 2.4612 -4.9281 -0.7901 -5.2848 -0.7518
214 19.8650 2.4761 -4.9911 -0.8062 -7.8904 4.4571 35.2895 2.4028 67.9138 2.6518 32.9759 2.2451 40.3540 2.4069 24.4814 2.5623 -5.3612 -0.4314 -5.7336 -0.3833
215 16.6464 2.6117 -4.6966 -0.7481 -7.2913 5.0788 38.2411 2.4451 65.7337 2.5676 36.4626 2.2310 38.2969 2.5240 24.7571 2.4966 -6.0157 0.2226 -6.1544 -0.0181
216 13.2503 2.6692 -4.3757 -0.3837 -7.2545 5.8576 40.0886 2.6012 62.8010 2.6703 39.8332 2.3693 36.7153 2.3673 24.3264 2.5273 -6.7016 1.0018 -6.5417 -0.1344
217 9.6966 3.1157 -3.5213 -0.1100 -7.2502 6.0470 41.1120 2.5708 60.0988 2.6722 42.7167 2.4394 35.7432 2.3979 23.2492 2.6014 -7.6774 1.6839 -7.4694 -0.1776
218 6.3648 3.8772 -2.3393 0.0651 -7.4751 5.7070 41.6416 2.5391 57.8322 2.5790 45.2761 2.4494 35.7763 2.5159 21.5894 2.5694 -8.0979 2.1437 -7.9751 -0.6103
219 3.0489 4.3505 -0.7722 0.2727 -7.8594 5.5125 41.4310 2.5283 56.3821 2.4140 47.1630 2.4799 36.2475 2.4533 19.1585 2.5150 -8.0296 2.5898 -8.1326 -0.7772
220 0.0647 4.7652 1.3511 0.5610 -8.1532 5.2630 40.4734 2.5060 55.6993 2.4725 48.5574 2.5901 37.6729 2.3411 15.7903 2.4582 -8.0842 2.7286 -8.0895 -0.3133
221 -2.5591 4.8603 4.1586 0.9979 -8.4877 5.1310 38.7015 2.5635 55.8769 2.4429 48.6190 2.4743 39.4755 2.3625 12.1022 2.2211 -7.4111 2.9151 -7.5977 0.4450
222 -4.4795 5.0022 7.5000 1.8519 -8.7235 5.3060 36.6858 2.6128 57.2202 2.3331 48.1133 2.4713 42.4981 2.3776 8.8159 2.4191 -6.9263 2.8171 -6.8491 1.6452
223 -6.2429 5.4144 10.8653 2.3248 -8.4274 5.3254 34.5585 2.5171 58.6806 2.4239 46.9521 2.4009 46.0241 2.4186 5.5905 2.7383 -6.5043 2.6410 -6.4643 2.5659
224 -7.6252 5.5783 14.0069 2.3196 -8.0893 5.6270 33.0098 2.5118 61.0576 2.4587 45.2344 2.3584 49.7104 2.6513 2.6895 3.2495 -6.5356 2.2056 -6.4531 2.9538
225 -8.8395 5.5995 16.3793 2.6009 -7.7442 5.6371 31.7274 2.5199 64.0587 2.4669 42.6296 2.2978 53.1295 2.5380 -0.4705 3.7879 -6.5450 1.9230 -6.6525 3.4388
226 -9.6011 5.7324 18.0794 2.5815 -7.6804 5.7678 31.3348 2.5288 67.5383 2.4574 39.2999 2.3521 56.8014 2.7590 -3.2383 3.9771 -6.7346 0.9109 -6.9786 4.0989
227 -9.9067 5.6617 19.0112 2.4738 -7.9096 6.0600 31.7982 2.6503 71.0723 2.4259 36.0415 2.4089 60.3364 2.7377 -5.5911 3.7485 -6.8888 -0.0255 -7.2301 5.1768
228 -9.9611 5.5808 18.8897 2.5507 -7.6815 5.9806 33.0611 2.4728 74.5250 2.4227 33.8028 2.3957 63.8146 2.7094 -7.7473 3.5178 -7.1028 -0.9047 -7.2959 5.9005
229 -9.1883 5.5720 18.6365 2.5565 -7.7593 5.9226 35.0148 2.5973 77.6064 2.4713 32.3608 2.3491 67.5148 2.6329 -9.1430 3.8513 -7.2080 -0.9485 -7.2005 6.1135
230 -8.1523 5.7518 17.4456 2.6493 -7.9442 5.7064 37.9232 2.5303 81.0561 2.5613 31.2791 2.5276 71.2625 2.5346 -10.0358 4.0795 -6.7014 -0.9280 -6.9427 6.0482
231 -7.4580 6.1340 15.1861 2.6109 -8.1288 5.8719 40.7422 2.6284 84.2901 2.5642 31.2477 2.4779 74.9338 2.5537 -10.3946 4.1662 -5.7547 -0.5926 -6.8454 5.5860
232 -7.7990 6.6611 12.4571 2.3490 -8.6796 6.0030 42.9352 2.6486 87.5303 2.5980 32.2242 2.4785 78.8265 2.6269 -10.6002 4.0466 -4.3582 -0.1213 -5.9241 4.9946
233 -8.2912 6.5613 9.2099 1.9404 -9.3635 5.7718 44.5445 2.5136 89.9811 2.5193 33.3873 2.5230 82.4578 2.6420 -10.7278 3.3434 -2.4159 0.1614 -5.1390 4.5934
234 -8.5990 6.2452 6.0277 1.3126 -10.2746 5.1436 45.2461 2.4241 91.7090 2.4258 35.6331 2.6604 85.8613 2.5584 -10.4451 2.6258 0.0407 0.2800 -4.1175 4.0291
235 -9.0258 6.1644 3.6339 0.7304 -10.7637 4.4698 45.5872 2.4910 93.0841 2.4763 38.3676 2.6712 88.8465 2.5138 -10.5530 2.1811 2.3706 0.7711 -3.2415 3.4576
236 -8.6283 6.0602 1.5724 0.5323 -11.1365 4.2009 45.1859 2.4811 93.6925 2.4973 41.7256 2.5081 91.3908 2.5069 -10.4795 2.0787 3.8120 1.4460 -2.9636 2.4121
237 -8.4396 6.0943 -0.0105 0.5458 -10.6841 4.5667 43.7650 2.5289 93.0117 2.5936 44.9827 2.5321 93.1210 2.4864 -10.2987 2.3072 4.5356 2.1171 -2.7435 1.8871
238 -8.3591 5.6947 -0.7390 0.4408 -9.8082 5.1099 41.6312 2.4584 91.7274 2.7047 47.4310 2.5507 94.0073 2.4595 -10.1260 2.3282 4.6508 2.1665 -2.9070 1.7837
239 -8.0150 5.0262 -0.5309 0.5582 -9.0815 5.4149 38.8031 2.5114 89.6893 2.6057 49.1739 2.6145 94.2334 2.5268 -9.6573 2.2021 4.5488 1.9199 -3.7512 1.9707
240 -7.9639 3.8897 0.3852 0.6289 -8.4962 4.8221 35.3015 2.6495 87.3053 2.6132 49.9413 2.5353 93.5924 2.3996 -9.9942 2.2966 3.8056 1.3285 -4.5514 2.4778
241 -8.0155 2.9189 2.1550 0.8499 -7.8376 4.1436 31.5253 2.6059 84.3580 2.5983 50.2263 2.6070 92.3263 2.4292 -10.1092 2.5078 2.7153 0.6864 -5.8735 2.8843
242 -7.8640 1.9253 3.8186 1.0533 -7.2175 3.5842 27.8651 2.3826 81.6044 2.3670 49.6854 2.6389 90.8432 2.3955 -10.6450 2.6566 0.9682 0.4420 -7.2297 3.5192
243 -7.5541 1.1090 5.6859 1.3769 -6.6763 3.0660 23.9850 2.5047 79.8124 2.3034 48.5706 2.7301 88.9735 2.4479 -10.6762 3.1092 -1.2217 0.1599 -8.5142 3.9112
244 -7.4132 0.7941 7.2205 1.8931 -6.5931 2.5738 20.5168 2.5925 78.3075 2.3562 46.6132 2.6662 87.2004 2.4804 -10.8928 3.3488 -3.0468 -0.0398 -9.4545 4.1787
245 -7.4735 1.1521 8.3255 2.3588 -6.6907 1.8461 17.4890 2.5883 77.5121 2.3983 43.8364 2.6641 85.8885 2.6448 -10.5507 2.9154 -4.2653 -0.0758 -9.7886 4.0160
246 -8.0033 0.7354 8.4768 2.4948 -6.6298 0.8600 15.2526 2.5058 77.8910 2.5661 40.7233 2.7748 85.4755 2.4044 -9.8340 2.3191 -4.8088 0.0905 -9.8315 3.5009
247 -8.3461 0.4947 7.6887 2.7053 -6.8500 0.1143 13.5607 2.6289 78.7032 2.5697 38.3044 2.6066 85.6990 2.3747 -9.0292 1.7814 -5.5725 0.3989 -9.1713 2.7995
248 -9.1308 0.1198 6.4228 3.0311 -6.7856 -0.6360 12.7762 2.4565 79.9553 2.5596 36.6002 2.4494 86.8764 2.4011 -8.4174 1.4998 -5.7415 1.0499 -8.2822 2.2471
249 -9.9941 0.0549 4.2746 2.8377 -6.9481 -0.8929 12.8870 2.4702 81.0411 2.5294 35.8704 2.4900 88.5260 2.5299 -7.8672 0.9564 -5.5147 2.0519 -7.5266 1.6712
250 -10.7607 0.1164 1.5216 2.2871 -6.7962 -0.6892 13.7115 2.5579 82.2606 2.6450 35.5239 2.4330 90.1087 2.4517 -6.5265 0.6719 -5.0696 2.7969 -6.8658 1.3003
251 -10.8808 0.3076 -0.8288 1.9271 -6.9186 0.2162 15.2689 2.5700 83.5162 2.5647 36.1998 2.3781 91.6575 2.6276 -4.4549 0.5518 -4.0937 2.9424 -5.3392 0.6979
252 -10.6667 0.4974 -2.6792 1.4631 -6.2533 0.6544 17.4596 2.4663 84.1933 2.5513 37.7367 2.3590 92.7022 2.6646 -2.2033 0.6489 -3.5207 3.0131 -3.6261 0.5335
253 -10.4775 0.3051 -4.5023 1.1921 -4.6618 1.0136 19.9296 2.5902 83.9477 2.4161 39.9051 2.3341 93.4313 2.4815 -0.0985 1.1805 -3.3820 3.1760 -1.4249 0.7061
254 -9.4282 -0.1945 -5.7553 1.2895 -2.6713 1.2498 22.4605 2.5196 82.8548 2.3816 42.7803 2.3953 94.0679 2.4790 1.6715 1.7805 -3.5526 3.3582 1.0541 1.0581
255 -8.2718 -0.3857 -6.5409 0.9717 -0.2972 1.6271 24.0260 2.5856 81.1690 2.4036 46.1114 2.4054 94.7260 2.4974 2.4062 2.1323 -4.0894 3.3148 3.8761 1.6751
256 -7.7198 -0.0095 -6.9634 0.6630 2.0824 2.0027 24.8327 2.5210 79.3799 2.3944 49.4804 2.4892 94.4070 2.4176 2.5284 2.6149 -4.2617 3.0804 6.1931 2.1434
257 -6.7850 0.7021 -7.3304 0.0087 4.9352 2.6672 24.8405 2.5653 77.6933 2.3825 52.6272 2.4587 93.9606 2.4949 3.0148 3.0022 -3.7735 2.7306 8.6070 2.3191
258 -5.8321 1.4706 -6.9445 -0.3666 7.5865 2.7787 24.4224 2.4799 76.4796 2.5629 55.2898 2.5265 92.5861 2.6112 2.8254 3.5291 -3.5096 1.7740 10.4964 2.5790
259 -5.2699 2.2822 -6.1616 -0.2519 10.3711 3.0280 23.3574 2.5562 76.1041 2.4675 57.0258 2.6477 91.0545 2.5810 2.0269 4.0281 -3.4091 0.9564 11.9152 2.5402
260 -4.7236 3.2201 -5.2847 0.2808 13.4977 3.0186 21.3667 2.5348 76.2164 2.5396 58.3621 2.4676 88.9897 2.5549 0.5669 4.6416 -4.0240 0.7022 13.0302 2.4735
261 -4.1848 4.0348 -4.9021 0.6450 16.7805 2.5160 18.5018 2.5233 77.5342 2.4237 59.2712 2.4923 87.3354 2.4763 -1.4342 4.8372 -4.2653 1.1167 14.2698 2.4909
262 -3.8048 4.6223 -4.4047 0.4151 19.1752 2.6227 14.9295 2.5475 78.8895 2.4839 59.9672 2.4424 86.2639 2.5473 -3.5447 4.5398 -4.0419 1.5525 14.8238 2.5399
263 -3.1111 4.8461 -4.6030 -0.1651 20.9238 2.6209 11.3590 2.6901 81.2651 2.4929 60.7089 2.4400 85.5024 2.4308 -5.7598 4.1074 -3.5537 1.7063 15.4824 2.4702
264 -2.2750 4.8888 -4.8598 -0.4968 21.8214 2.5566 8.1490 2.5576 83.5032 2.6198 61.9335 2.5273 84.5805 2.5916 -7.1086 3.3668 -3.4139 1.1095 15.5496 2.4759
265 -0.8265 5.0347 -5.4667 -0.4413 22.0871 2.5116 5.4421 2.0389 85.2939 2.6632 62.7666 2.5167 83.7800 2.4818 -8.0033 2.7082 -3.8840 0.7733 14.8933 2.5226
266 0.8881 4.5571 -5.7959 -0.2734 21.3822 2.6698 2.8836 1.4705 86.4471 2.5916 63.0931 2.4473 83.6403 2.5398 -8.2658 2.2502 -4.9764 0.2338 13.7714 2.5609
267 3.0464 4.2360 -6.4512 -0.0917 20.0027 2.6589 0.7961 1.2886 86.7596 2.4881 63.4774 2.4926 84.2249 2.6792 -8.8594 1.3752 -6.4083 -0.1648 12.7635 2.5666
268 6.0280 3.7443 -6.6226 -0.2470 18.0003 2.5146 -1.0282 1.2010 86.1330 2.4871 63.4123 2.5991 85.4902 2.5353 -9.1430 0.4254 -7.3712 0.1657 12.5583 2.5364
269 8.6983 3.1537 -6.8543 -0.2952 15.2974 2.4856 -2.4599 0.9486 85.3219 2.5206 63.6633 2.4176 86.9181 2.5915 -9.1776 -0.1364 -7.8225 0.5866 13.1243 2.5632
270 11.1026 2.6059 -6.9367 -0.9729 12.0303 2.6260 -3.4713 0.4581 83.4235 2.4558 63.9140 2.4891 88.0725 2.5629 -9.2386 -0.3051 -8.4186 1.0046 14.1929 2.5640
271 12.8188 2.5147 -6.7725 -1.0593 8.3053 2.8546 -3.9345 0.3060 80.4653 2.5883 63.8459 2.4774 88.8766 2.4625 -9.4228 -0.4561 -8.9008 1.2671 14.8400 2.4650
272 14.0818 2.5597 -6.5538 -0.5535 4.7799 2.8687 -4.4649 -0.2887 77.6102 2.3906 63.8504 2.5004 89.5068 2.5267 -9.4530 -0.5817 -9.0666 1.4918 15.1081 2.4553
273 14.9106 2.5370 -6.4124 0.1263 1.0467 3.0832 -5.0517 -0.6678 74.9611 2.4274 64.0464 2.4558 89.9423 2.5312 -9.2220 -0.6191 -9.0280 1.6182 14.7330 2.4481
274 14.9822 2.4406 -6.5625 1.1108 -2.0001 3.1353 -6.1962 -0.5973 73.0960 2.3989 63.9747 2.5051 90.3999 2.4755 -9.1567 -0.7590 -8.6188 1.8224 13.7397 2.4477
275 14.4747 2.4606 -7.1442 1.6521 -4.4543 3.0003 -6.6991 -0.2932 71.9457 2.4620 64.2216 2.4684 90.9055 2.5146 -9.2940 -0.4241 -7.9083 1.8089 12.8362 2.4869
276 13.0682 2.5138 -7.2840 1.9947 -6.3165 2.3981 -6.9866 0.1235 71.8184 2.5386 64.6501 2.5536 90.7632 2.5165 -9.3976 -0.1169 -7.0264 1.5382 12.0359 2.5841
277 10.7754 2.3615 -7.6146 2.1133 -7.6303 2.2018 -7.9822 0.0351 72.3297 2.6548 65.9152 2.5482 90.8139 2.5077 -8.8163 0.8422 -5.9510 1.1907 11.5419 2.5300
278 7.7456 2.4854 -7.9302 2.0559 -8.1051 1.9895 -8.8702 -0.1863 73.6207 2.5279 67.6963 2.4853 90.9625 2.4423 -7.9490 1.5341 -5.0121 0.6581 11.3153 2.4668
279 4.3827 2.7677 -8.3682 2.2125 -7.7658 2.1370 -9.1468 -0.0355 75.8998 2.5519 69.5213 2.5100 91.2265 2.5056 -6.6002 1.9533 -4.6003 0.1319 11.1585 2.5051
280 1.1804 3.2028 -8.4259 2.3277 -7.0583 2.1392 -9.4037 0.5151 78.5570 2.5795 71.4295 2.6234 91.6521 2.4596 -6.1467 2.7205 -4.1453 -0.2596 10.9304 2.5166
281 -1.3398 2.9072 -8.1977 2.0312 -5.5621 2.0864 -9.6187 1.2003 81.8181 2.6168 72.6836 2.5946 92.0066 2.5357 -5.6168 3.2677 -3.8075 -0.1009 10.5531 2.4916
282 -3.8130 2.5355 -7.9450 1.6063 -3.3901 2.0450 -9.8397 2.0612 84.1326 2.4537 73.3721 2.4842 92.6475 2.5240 -5.6882 4.2105 -3.4173 0.6405 11.0279 2.4665
283 -6.1344 2.4774 -7.7116 1.0509 -0.8896 1.7918 -9.7744 2.9016 85.5685 2.4826 72.7950 2.4506 92.2132 2.3714 -6.2910 4.6457 -3.2478 1.6603 12.2363 2.3160
284 -7.7958 2.7982 -7.1850 0.1336 2.0486 1.7788 -8.9166 2.8626 86.6472 2.4875 72.1041 2.3399 91.0488 2.4418 -6.8621 4.9829 -3.2373 2.5007 14.0595 2.4869
285 -9.0506 3.4715 -6.5886 -0.6697 5.0995 2.0743 -8.1481 2.8418 86.8715 2.4772 70.2461 2.3865 89.1545 2.5996 -7.8045 4.8579 -3.2899 2.9358 16.7093 2.4628
286 -9.1081 4.4119 -6.5331 -0.7999 8.3932 2.3888 -7.3873 2.6803 86.2088 2.5219 68.1946 2.4219 86.5124 2.5009 -8.4073 4.7529 -3.5401 3.4444 19.6022 2.3503
287 -9.0264 4.7797 -6.6931 -0.5136 11.7270 2.4918 -7.2914 2.9875 84.7390 2.5383 66.2332 2.5963 83.9749 2.3841 -9.2090 4.6431 -3.1465 3.6524 22.8834 2.3501
288 -8.5346 4.6247 -7.0084 0.0682 15.0941 2.5559 -7.4825 3.5575 82.6511 2.6797 64.3294 2.5065 81.7417 2.3780 -9.8122 4.5212 -2.1626 4.3570 26.6189 2.3577
289 -7.7517 4.3382 -7.4476 0.3660 18.0696 2.6037 -7.4830 4.1555 80.0339 2.7531 63.4237 2.4954 80.4526 2.4676 -10.3920 3.9165 -0.8691 4.6284 29.5684 2.4489
290 -6.6044 4.1763 -7.8855 1.2510 20.4811 2.6628 -7.3984 4.0743 76.9581 2.6659 63.2071 2.4970 79.8986 2.6068 -10.9170 3.0043 0.4552 4.6698 31.6916 2.3126
291 -5.0876 4.3669 -8.7394 1.6878 22.0554 2.4652 -6.8617 3.9276 73.6112 2.3999 63.7361 2.6135 80.0219 2.4237 -10.8132 2.5489 2.0078 4.4993 33.2056 2.4486
