,Ree,Rgy,Length
15339,0.18332475942002877,0.10099865894390805,21.0
15340,0.24750739727940954,0.09214119881224671,21.0
15341,0.2978693952416936,0.12767223366483466,21.0
15342,0.21660967318075733,0.13616404448834163,21.0
15343,0.16321105730679658,0.11857219235763784,21.0
15344,0.47619047619047616,0.16175926008937724,21.0
15345,0.5631648609759718,0.17921275418898694,21.0
15346,0.5685664403416013,0.181346057432113,21.0
15347,0.5169896740785331,0.19020432519314864,21.0
15348,0.5043617232185408,0.1931934424641478,21.0
15349,0.45983253739244534,0.1785522683412667,21.0
15350,0.4703659430603801,0.20134858131011227,21.0
15351,0.4615068034005669,0.20150239515158835,21.0
15352,0.403977586290637,0.16467719307529297,21.0
15353,0.37123705035558674,0.17391095529779219,21.0
15354,0.449020309607835,0.18656786534859185,21.0
15355,0.33737435988619513,0.15894298889608857,21.0
15356,0.330596035202253,0.15321760070179907,21.0
15357,0.36377501892163683,0.1630011734603211,21.0
15358,0.26651360865100504,0.15188962732137948,21.0
15359,0.43566865091977747,0.16976640958991063,21.0
15360,0.4524111036022802,0.16299846234489737,21.0
15361,0.48845032264258537,0.18516680603182406,21.0
15362,0.5095738107538375,0.19928884888083354,21.0
15363,0.41362074691110207,0.16490950775389437,21.0
15364,0.39282801088998587,0.1825471637926166,21.0
15365,0.4175216998858936,0.15869652331824805,21.0
15366,0.3117627509242682,0.16622210334116577,21.0
15367,0.42329729477228006,0.16683911850899816,21.0
15368,0.4078306923134984,0.17436474578866218,21.0
