panel,series,Rg_over_lc,Re_over_lc,position_class
10 C,model,0.150112,0.187207,2
10 C,model,0.0980403,0.120854,0
10 C,model,0.0882894,0.0600371,0
10 C,model,0.172706,0.320332,2
10 C,model,0.15289,0.196402,3
10 C,model,0.186864,0.404058,1
10 C,model,0.119705,0.201248,0
10 C,model,0.255832,0.840492,3
10 C,model,0.25055,0.836372,2
10 C,model,0.25454,0.750389,2
10 C,model,0.140697,0.0870312,2
10 C,model,0.0975979,0.140235,0
10 C,model,0.096762,0.050261,0
10 C,model,0.183952,0.381135,2
10 C,model,0.14245,0.127303,3
10 C,model,0.181248,0.362316,1
10 C,model,0.11214,0.145577,0
10 C,model,0.245395,0.810642,3
10 C,model,0.254627,0.847843,2
10 C,model,0.249272,0.710856,2
10 C,model,0.136123,0.0614437,2
10 C,model,0.090529,0.0736463,0
10 C,model,0.101387,0.119881,0
10 C,model,0.195568,0.436533,2
10 C,model,0.138468,0.0575124,3
10 C,model,0.1722,0.310282,1
10 C,model,0.109755,0.0953183,0
10 C,model,0.25372,0.841695,3
10 C,model,0.250126,0.848874,2
10 C,model,0.239723,0.681287,2
10 C,model,0.134418,0.0358043,2
10 C,model,0.092108,0.0458466,0
10 C,model,0.108265,0.144618,0
10 C,model,0.20976,0.493865,2
10 C,model,0.138548,0.0461159,3
10 C,model,0.163204,0.258264,1
10 C,model,0.104344,0.0889312,0
10 C,model,0.254802,0.850408,3
10 C,model,0.252278,0.843289,2
10 C,model,0.229673,0.602514,2
10 C,model,0.140169,0.0748566,2
10 C,model,0.0992097,0.0759643,0
10 C,model,0.114279,0.144391,0
10 C,model,0.225649,0.60692,1
10 C,model,0.141678,0.0665124,3
10 C,model,0.150605,0.180965,1
10 C,model,0.105223,0.0421851,0
10 C,model,0.256685,0.873072,3
10 C,model,0.257675,0.860134,1
10 C,model,0.218757,0.538155,2
10 C,model,0.147496,0.139316,2
10 C,model,0.0972162,0.0990956,0
10 C,model,0.117126,0.166972,0
10 C,model,0.238295,0.6516,1
10 C,model,0.144871,0.0941791,3
10 C,model,0.140859,0.121334,1
10 C,model,0.108948,0.0892256,0
10 C,model,0.253311,0.863173,3
10 C,model,0.254507,0.846387,1
10 C,model,0.19798,0.46067,2
10 C,model,0.154468,0.199774,2
10 C,model,0.0926704,0.128565,0
10 C,model,0.114703,0.180712,0
10 C,model,0.253253,0.765284,1
10 C,model,0.147643,0.111382,3
10 C,model,0.136216,0.0448236,1
10 C,model,0.114511,0.0723473,0
10 C,model,0.252008,0.854571,3
10 C,model,0.255117,0.825436,1
10 C,model,0.184153,0.397688,2
10 C,model,0.161782,0.238369,2
10 C,model,0.0978457,0.166782,0
10 C,model,0.115155,0.202919,0
10 C,model,0.255753,0.821183,1
10 C,model,0.16082,0.189196,3
10 C,model,0.136981,0.0427665,1
10 C,model,0.107659,0.0658005,0
10 C,model,0.257866,0.879324,3
10 C,model,0.259367,0.807116,1
10 C,model,0.178905,0.349009,2
10 C,model,0.17835,0.323856,3
10 C,model,0.0990868,0.20366,0
10 C,model,0.116981,0.202751,0
10 C,model,0.258652,0.854747,1
10 C,model,0.170069,0.226909,3
10 C,model,0.141976,0.116218,1
10 C,model,0.10614,0.0824111,0
10 C,model,0.259109,0.870249,3
10 C,model,0.249164,0.7589,1
10 C,model,0.171211,0.315745,2
10 C,model,0.185966,0.377623,3
10 C,model,0.103519,0.164187,0
10 C,model,0.119695,0.264176,0
10 C,model,0.249174,0.835381,1
10 C,model,0.172225,0.217459,3
10 C,model,0.1512,0.181348,1
10 C,model,0.106545,0.0992227,0
10 C,model,0.261683,0.876622,2
10 C,model,0.24088,0.68756,1
10 C,model,0.160118,0.247554,2
10 C,model,0.195736,0.431905,3
10 C,model,0.101855,0.113801,0
10 C,model,0.114376,0.308292,0
10 C,model,0.246541,0.798109,1
10 C,model,0.181434,0.238139,3
10 C,model,0.167275,0.249782,1
10 C,model,0.108034,0.0734313,0
10 C,model,0.254665,0.864474,2
10 C,model,0.241451,0.655246,1
10 C,model,0.152882,0.193115,2
10 C,model,0.208946,0.484068,3
10 C,model,0.106061,0.125053,0
10 C,model,0.108708,0.243917,0
10 C,model,0.254289,0.855784,1
10 C,model,0.188889,0.277013,3
10 C,model,0.178128,0.338454,1
10 C,model,0.116864,0.0973133,0
10 C,model,0.256243,0.870068,2
10 C,model,0.233993,0.603091,1
10 C,model,0.145305,0.131943,2
10 C,model,0.219976,0.539884,3
10 C,model,0.105851,0.14902,0
10 C,model,0.107016,0.225667,0
10 C,model,0.2459,0.843615,1
10 C,model,0.19071,0.307214,3
10 C,model,0.188484,0.398567,1
10 C,model,0.112071,0.121953,0
10 C,model,0.251128,0.853336,2
10 C,model,0.219227,0.533167,1
10 C,model,0.137825,0.0435314,2
10 C,model,0.240488,0.612462,3
10 C,model,0.107791,0.164494,0
10 C,model,0.102374,0.167402,0
10 C,model,0.246925,0.776807,1
10 C,model,0.178764,0.263173,3
10 C,model,0.209645,0.487731,1
10 C,model,0.109975,0.104766,0
10 C,model,0.254574,0.854629,2
10 C,model,0.204529,0.465898,1
10 C,model,0.139432,0.0346173,2
10 C,model,0.244542,0.673692,3
10 C,model,0.10506,0.233999,0
10 C,model,0.100653,0.176219,0
10 C,model,0.244739,0.715988,1
10 C,model,0.175897,0.301868,3
10 C,model,0.222448,0.551979,1
10 C,model,0.111357,0.161811,0
10 C,model,0.256708,0.857769,2
10 C,model,0.185451,0.40761,1
10 C,model,0.135785,0.0576224,2
10 C,model,0.244568,0.710135,3
10 C,model,0.110147,0.230373,0
10 C,model,0.0979586,0.193888,0
10 C,model,0.233664,0.632928,1
10 C,model,0.16781,0.283474,3
10 C,model,0.232286,0.618261,1
10 C,model,0.120793,0.233545,0
10 C,model,0.260477,0.871442,2
10 C,model,0.172703,0.335987,1
10 C,model,0.141194,0.103343,2
10 C,model,0.250581,0.775228,3
10 C,model,0.109921,0.258434,0
10 C,model,0.0943017,0.23489,0
10 C,model,0.221804,0.577637,1
10 C,model,0.15343,0.193411,3
10 C,model,0.241998,0.682347,1
10 C,model,0.106735,0.210385,0
10 C,model,0.254929,0.855683,2
10 C,model,0.154864,0.229867,1
10 C,model,0.144427,0.152172,2
10 C,model,0.249659,0.767991,3
10 C,model,0.112052,0.265225,0
10 C,model,0.0946992,0.244073,0
10 C,model,0.203308,0.496548,1
10 C,model,0.145583,0.13324,3
10 C,model,0.252317,0.74969,1
10 C,model,0.106013,0.277199,0
10 C,model,0.259571,0.857272,2
10 C,model,0.151721,0.185596,1
10 C,model,0.157902,0.240202,2
10 C,model,0.244737,0.723852,3
10 C,model,0.115487,0.218963,0
10 C,model,0.0921393,0.236112,0
10 C,model,0.187773,0.403443,1
10 C,model,0.140441,0.0906115,3
10 C,model,0.252951,0.762751,1
10 C,model,0.10517,0.325042,0
10 C,model,0.254253,0.821351,2
10 C,model,0.141767,0.0993449,1
10 C,model,0.166567,0.293708,2
10 C,model,0.239223,0.664927,3
10 C,model,0.112525,0.174996,0
10 C,model,0.0875076,0.221577,0
10 C,model,0.186255,0.377349,1
10 C,model,0.137579,0.0309092,3
10 C,model,0.25505,0.859747,1
10 C,model,0.104186,0.30639,0
10 C,model,0.255242,0.799583,2
10 C,model,0.137202,0.0458012,1
10 C,model,0.179975,0.324491,2
10 C,model,0.222258,0.604309,3
10 C,model,0.118715,0.0950684,0
10 C,model,0.0861201,0.219081,0
10 C,model,0.172109,0.319065,1
10 C,model,0.139555,0.0690414,3
10 C,model,0.262489,0.891869,1
10 C,model,0.0999474,0.276408,0
10 C,model,0.246807,0.725292,2
10 C,model,0.139435,0.0581487,1
10 C,model,0.199204,0.404563,2
10 C,model,0.218655,0.577771,3
10 C,model,0.115946,0.0314346,0
10 C,model,0.0847209,0.160825,0
10 C,model,0.158471,0.233699,1
10 C,model,0.143388,0.130683,3
10 C,model,0.263443,0.884093,1
10 C,model,0.10043,0.270799,0
10 C,model,0.234492,0.637971,1
10 C,model,0.143643,0.112708,1
10 C,model,0.208888,0.439397,2
10 C,model,0.202578,0.481146,3
10 C,model,0.113548,0.0449611,0
10 C,model,0.086975,0.124585,0
10 C,model,0.151233,0.185762,1
10 C,model,0.149089,0.163681,3
10 C,model,0.256379,0.860876,1
10 C,model,0.101647,0.254195,0
10 C,model,0.228889,0.603147,1
10 C,model,0.148329,0.193356,1
10 C,model,0.221276,0.473181,2
10 C,model,0.195525,0.49824,3
10 C,model,0.112766,0.0559239,0
10 C,model,0.0904486,0.0579022,0
10 C,model,0.14443,0.105921,1
10 C,model,0.16126,0.259697,3
10 C,model,0.256115,0.863524,1
10 C,model,0.104732,0.230418,0
10 C,model,0.220318,0.549583,1
10 C,model,0.157108,0.218326,1
10 C,model,0.225994,0.500778,2
10 C,model,0.181577,0.474208,3
10 C,model,0.115274,0.0375303,0
10 C,model,0.0965243,0.0863921,0
10 C,model,0.136054,0.0616,1
10 C,model,0.17837,0.32521,3
10 C,model,0.25511,0.851152,1
10 C,model,0.105286,0.182942,0
10 C,model,0.204446,0.476745,1
10 C,model,0.170071,0.248571,1
10 C,model,0.223675,0.504601,2
10 C,model,0.173464,0.466649,3
10 C,model,0.11318,0.0612328,0
10 C,model,0.0932945,0.121563,0
10 C,model,0.138946,0.0471727,1
10 C,model,0.192603,0.396827,3
10 C,model,0.259665,0.883822,1
10 C,model,0.109721,0.151777,0
10 C,model,0.194684,0.415542,1
10 C,model,0.172601,0.265282,1
10 C,model,0.224741,0.51887,2
10 C,model,0.165469,0.456174,4
10 C,model,0.115951,0.0669804,0
10 C,model,0.0895533,0.0791125,0
10 C,model,0.138087,0.0610788,1
10 C,model,0.19951,0.44722,3
10 C,model,0.260223,0.873768,1
10 C,model,0.11466,0.170747,0
10 C,model,0.180265,0.353332,1
10 C,model,0.182581,0.295475,1
10 C,model,0.215231,0.529299,2
10 C,model,0.157531,0.443285,4
10 C,model,0.111224,0.0827501,0
10 C,model,0.0905664,0.144929,0
10 C,model,0.142783,0.129288,1
10 C,model,0.204995,0.468686,3
10 C,model,0.268755,0.894469,1
10 C,model,0.112012,0.105116,0
10 C,model,0.171841,0.304329,1
10 C,model,0.188892,0.354294,1
10 C,model,0.201711,0.457905,2
10 C,model,0.143772,0.435436,4
10 C,model,0.113669,0.0675509,0
10 C,model,0.0826231,0.117707,0
10 C,model,0.15152,0.18232,1
10 C,model,0.219055,0.557146,3
10 C,model,0.261912,0.87048,1
10 C,model,0.107488,0.0481195,0
10 C,model,0.154753,0.21978,1
10 C,model,0.192765,0.369302,1
10 C,model,0.193541,0.410338,2
10 C,model,0.133723,0.427118,4
10 C,model,0.119848,0.0452606,0
10 C,model,0.0844487,0.130646,0
10 C,model,0.16286,0.249976,1
10 C,model,0.230228,0.641479,3
10 C,model,0.270063,0.90069,1
10 C,model,0.117385,0.0487295,0
10 C,model,0.149369,0.162409,1
10 C,model,0.196299,0.367798,1
10 C,model,0.180913,0.36507,2
10 C,model,0.124014,0.418045,4
10 C,model,0.119897,0.0529118,0
10 C,model,0.0866522,0.17354,0
10 C,model,0.174659,0.314167,1
10 C,model,0.238304,0.691178,3
10 C,model,0.261358,0.883237,1
10 C,model,0.111533,0.0972132,0
10 C,model,0.141061,0.128637,1
10 C,model,0.194147,0.377653,1
10 C,model,0.173628,0.31194,2
10 C,model,0.114878,0.361074,4
10 C,model,0.123124,0.0825364,0
10 C,model,0.0871927,0.195431,0
10 C,model,0.184086,0.372123,1
10 C,model,0.241745,0.766421,3
10 C,model,0.260847,0.874491,1
10 C,model,0.11778,0.144139,0
10 C,model,0.143128,0.113255,1
10 C,model,0.191291,0.378575,1
10 C,model,0.164673,0.273779,2
10 C,model,0.107006,0.329758,4
10 C,model,0.115828,0.0949643,0
10 C,model,0.0873283,0.149527,0
10 C,model,0.196784,0.471112,1
10 C,model,0.243206,0.76421,3
10 C,model,0.260463,0.85444,1
10 C,model,0.123751,0.111278,0
10 C,model,0.138609,0.0676696,1
10 C,model,0.182474,0.41569,1
10 C,model,0.157076,0.226792,2
10 C,model,0.0970416,0.276258,4
10 C,model,0.113278,0.129173,0
10 C,model,0.0896285,0.187608,0
10 C,model,0.206255,0.500384,1
10 C,model,0.256074,0.849213,3
10 C,model,0.263633,0.891697,1
10 C,model,0.123754,0.143521,0
10 C,model,0.134596,0.0277054,1
10 C,model,0.166784,0.407758,1
10 C,model,0.150083,0.167911,2
10 C,model,0.0922701,0.22337,4
10 C,model,0.118463,0.127791,0
10 C,model,0.0894733,0.167416,0
10 C,model,0.213999,0.538162,1
10 C,model,0.24795,0.839229,3
10 C,model,0.267679,0.884544,1
10 C,model,0.124164,0.148301,0
10 C,model,0.140511,0.07248,1
10 C,model,0.154784,0.377057,1
10 C,model,0.139565,0.0818387,2
10 C,model,0.0814868,0.145662,4
10 C,model,0.109577,0.110608,0
10 C,model,0.0852363,0.148234,0
10 C,model,0.24022,0.625053,1
10 C,model,0.249882,0.853723,3
10 C,model,0.258336,0.856655,1
10 C,model,0.122745,0.147521,0
10 C,model,0.140211,0.110359,1
10 C,model,0.150873,0.38106,1
10 C,model,0.136505,0.0552655,2
10 C,model,0.0769167,0.100983,4
10 C,model,0.106003,0.0620187,0
10 C,model,0.082827,0.132098,0
10 C,model,0.232328,0.644955,1
10 C,model,0.242351,0.792311,3
10 C,model,0.256472,0.853395,1
10 C,model,0.1284,0.131259,0
10 C,model,0.153117,0.183945,1
10 C,model,0.136285,0.320676,1
10 C,model,0.135075,0.0295766,2
10 C,model,0.0731427,0.0707594,4
10 C,model,0.108832,0.0528703,0
10 C,model,0.0799733,0.134716,0
10 C,model,0.242694,0.716127,1
10 C,model,0.241738,0.809889,3
10 C,model,0.252785,0.796516,1
10 C,model,0.131454,0.120462,0
10 C,model,0.171695,0.284446,1
10 C,model,0.132691,0.359854,1
10 C,model,0.14115,0.0953601,2
10 C,model,0.071914,0.0154571,4
10 C,model,0.118532,0.0454413,0
10 C,model,0.0781692,0.126043,0
10 C,model,0.253256,0.77803,1
10 C,model,0.241184,0.820694,3
10 C,model,0.251646,0.82969,1
10 C,model,0.129321,0.100312,0
10 C,model,0.188003,0.368539,1
10 C,model,0.120723,0.31862,1
10 C,model,0.149966,0.173059,2
10 C,model,0.0733867,0.0526581,4
10 C,model,0.115423,0.125592,0
10 C,model,0.0783087,0.115176,0
10 C,model,0.25384,0.86795,1
10 C,model,0.238445,0.794894,2
10 C,model,0.253391,0.835949,1
10 C,model,0.137992,0.123203,0
10 C,model,0.195039,0.412655,1
10 C,model,0.112964,0.305824,1
10 C,model,0.162084,0.248835,2
10 C,model,0.0774437,0.0953322,4
10 C,model,0.117003,0.128398,0
10 C,model,0.0739853,0.116826,0
10 C,model,0.255755,0.870111,1
10 C,model,0.245639,0.829421,2
10 C,model,0.25501,0.784995,1
10 C,model,0.130389,0.138785,0
10 C,model,0.204241,0.476281,1
10 C,model,0.107072,0.270179,1
10 C,model,0.173914,0.315485,2
10 C,model,0.0959295,0.219697,4
10 C,model,0.113137,0.152668,0
10 C,model,0.0731977,0.12593,0
10 C,model,0.255492,0.856274,1
10 C,model,0.246259,0.811182,2
10 C,model,0.248893,0.751232,1
10 C,model,0.127788,0.110807,0
10 C,model,0.221944,0.560777,1
10 C,model,0.0998563,0.256769,1
10 C,model,0.191593,0.390153,2
10 C,model,0.1116,0.289834,4
10 C,model,0.103212,0.127988,0
10 C,model,0.073037,0.146996,0
10 C,model,0.25529,0.829529,1
10 C,model,0.255672,0.857581,2
10 C,model,0.240374,0.693424,1
10 C,model,0.129838,0.167595,0
10 C,model,0.230303,0.605842,1
10 C,model,0.0964371,0.209891,1
10 C,model,0.205121,0.4676,2
10 C,model,0.122586,0.370514,4
10 C,model,0.109463,0.130045,0
10 C,model,0.0723911,0.142097,0
10 C,model,0.247128,0.830746,1
10 C,model,0.254994,0.856289,2
10 C,model,0.23886,0.654644,1
10 C,model,0.129045,0.112995,0
10 C,model,0.242441,0.663688,1
10 C,model,0.0973669,0.198343,1
10 C,model,0.213672,0.531921,2
10 C,model,0.131178,0.427016,4
10 C,model,0.10066,0.0906979,0
10 C,model,0.0703138,0.12956,0
10 C,model,0.254786,0.86612,1
10 C,model,0.254573,0.820023,2
10 C,model,0.227867,0.595226,1
10 C,model,0.132868,0.144416,0
10 C,model,0.25271,0.744977,1
10 C,model,0.0974554,0.198607,1
10 C,model,0.227167,0.589893,2
10 C,model,0.138222,0.491056,4
10 C,model,0.105225,0.143406,0
10 C,model,0.0733203,0.13308,0
10 C,model,0.257452,0.828818,1
10 C,model,0.265672,0.895339,2
10 C,model,0.21108,0.518767,1
10 C,model,0.134004,0.153821,0
10 C,model,0.258513,0.840122,2
10 C,model,0.0989717,0.182064,1
10 C,model,0.239026,0.687783,2
10 C,model,0.140675,0.519761,4
10 C,model,0.111074,0.154225,0
10 C,model,0.0713264,0.133082,0
10 C,model,0.25518,0.783499,2
10 C,model,0.261735,0.880159,2
10 C,model,0.199376,0.446771,1
10 C,model,0.136945,0.172547,0
10 C,model,0.256305,0.850608,2
10 C,model,0.103766,0.150607,1
10 C,model,0.26003,0.828426,2
10 C,model,0.1071,0.199542,0
10 C,model,0.0719541,0.158364,0
10 C,model,0.249557,0.707913,2
10 C,model,0.264018,0.880175,2
10 C,model,0.186234,0.37908,1
10 C,model,0.137095,0.161324,0
10 C,model,0.25199,0.849013,2
10 C,model,0.110402,0.143099,1
10 C,model,0.26082,0.868366,2
10 C,model,0.16523,0.612613,4
10 C,model,0.109759,0.193515,0
10 C,model,0.0727026,0.138087,0
10 C,model,0.24067,0.623707,2
10 C,model,0.269248,0.901933,2
10 C,model,0.171983,0.330373,1
10 C,model,0.135996,0.132365,0
10 C,model,0.249989,0.835136,2
10 C,model,0.116286,0.120009,1
10 C,model,0.257167,0.840133,2
10 C,model,0.179073,0.61456,3
10 C,model,0.109761,0.252874,0
10 C,model,0.0732482,0.0701884,0
10 C,model,0.22863,0.583905,2
10 C,model,0.266182,0.877955,2
10 C,model,0.168334,0.291472,1
10 C,model,0.140408,0.139346,0
10 C,model,0.257322,0.86518,2
10 C,model,0.119342,0.13075,1
10 C,model,0.253909,0.838349,2
10 C,model,0.182775,0.56479,3
10 C,model,0.115449,0.229619,0
10 C,model,0.079165,0.0523155,0
10 C,model,0.21388,0.50848,2
10 C,model,0.265685,0.8958,2
10 C,model,0.158285,0.235353,1
10 C,model,0.135826,0.169326,0
10 C,model,0.260033,0.88238,2
10 C,model,0.126801,0.102972,1
10 C,model,0.246426,0.803602,2
10 C,model,0.184489,0.5333,3
10 C,model,0.119966,0.218956,0
10 C,model,0.0764832,0.0966139,0
10 C,model,0.203423,0.45553,2
10 C,model,0.263397,0.879393,2
10 C,model,0.15017,0.182469,1
10 C,model,0.137542,0.246794,0
10 C,model,0.261882,0.883575,2
10 C,model,0.129343,0.0643416,1
10 C,model,0.248032,0.753613,2
10 C,model,0.184203,0.4864,3
10 C,model,0.12586,0.254026,0
10 C,model,0.0777066,0.127533,0
10 C,model,0.188782,0.388112,2
10 C,model,0.259009,0.873571,1
10 C,model,0.140675,0.108785,1
10 C,model,0.129345,0.291649,0
10 C,model,0.259042,0.844316,2
10 C,model,0.132522,0.0540471,1
10 C,model,0.237276,0.677582,2
10 C,model,0.181067,0.413544,3
10 C,model,0.120883,0.249854,0
10 C,model,0.0767295,0.133734,0
10 C,model,0.175628,0.331153,2
10 C,model,0.250169,0.844258,1
10 C,model,0.135468,0.0518019,2
10 C,model,0.122666,0.254556,0
10 C,model,0.266759,0.889367,2
10 C,model,0.140815,0.070838,1
10 C,model,0.231934,0.627745,2
10 C,model,0.185749,0.406249,3
10 C,model,0.116486,0.242185,0
10 C,model,0.0845117,0.157797,0
10 C,model,0.163566,0.265378,2
10 C,model,0.249877,0.840803,1
10 C,model,0.135382,0.0282394,2
10 C,model,0.116541,0.203092,0
10 C,model,0.261309,0.879488,2
10 C,model,0.140833,0.0757412,1
10 C,model,0.224193,0.595819,3
10 C,model,0.180035,0.347142,3
10 C,model,0.113336,0.26114,0
10 C,model,0.0867095,0.142973,0
10 C,model,0.157635,0.223669,2
10 C,model,0.249273,0.83784,1
10 C,model,0.142647,0.086289,2
10 C,model,0.111178,0.194015,0
10 C,model,0.261946,0.8699,2
10 C,model,0.149325,0.0881459,1
10 C,model,0.216088,0.537643,3
10 C,model,0.17868,0.332149,3
10 C,model,0.118288,0.194144,0
10 C,model,0.0868273,0.121956,0
10 C,model,0.141215,0.145335,2
10 C,model,0.248156,0.83592,1
10 C,model,0.143793,0.130417,2
10 C,model,0.109934,0.177962,0
10 C,model,0.26243,0.867745,2
10 C,model,0.153807,0.117487,1
10 C,model,0.200953,0.455319,3
10 C,model,0.17158,0.296433,3
10 C,model,0.115387,0.160918,0
10 C,model,0.0911673,0.162972,0
10 C,model,0.13946,0.0724213,2
10 C,model,0.250577,0.822179,1
10 C,model,0.150795,0.166788,1
10 C,model,0.107833,0.108017,0
10 C,model,0.262355,0.865346,2
10 C,model,0.154972,0.129569,1
10 C,model,0.180794,0.384306,3
10 C,model,0.160162,0.238352,3
10 C,model,0.121122,0.185014,0
10 C,model,0.095722,0.146531,0
10 C,model,0.136992,0.0384097,2
10 C,model,0.254285,0.861062,1
10 C,model,0.156845,0.222874,1
10 C,model,0.103169,0.0360138,0
10 C,model,0.261222,0.889275,3
10 C,model,0.151495,0.126361,1
10 C,model,0.179559,0.38108,3
10 C,model,0.158067,0.207592,3
10 C,model,0.116783,0.176788,0
10 C,model,0.0983994,0.172982,0
10 C,model,0.141605,0.0958753,2
10 C,model,0.244906,0.827588,1
10 C,model,0.169533,0.278771,1
10 C,model,0.100234,0.086926,0
10 C,model,0.254874,0.864717,3
10 C,model,0.156382,0.122442,1
10 C,model,0.167722,0.303592,3
10 C,model,0.146983,0.166898,3
10 C,model,0.120862,0.164295,0
10 C,model,0.101569,0.267477,0
10 C,model,0.148295,0.153443,2
10 C,model,0.246966,0.825712,1
10 C,model,0.175553,0.328842,1
10 C,model,0.0955129,0.124228,0
10 C,model,0.250478,0.841723,3
10 C,model,0.151941,0.129977,1
10 C,model,0.154099,0.211639,3
10 C,model,0.137769,0.0813921,3
10 C,model,0.124783,0.177533,0
10 C,model,0.0900985,0.290501,0
10 C,model,0.157365,0.22105,2
10 C,model,0.244674,0.838426,1
10 C,model,0.183504,0.377483,1
10 C,model,0.0965746,0.214861,0
10 C,model,0.252898,0.841452,3
10 C,model,0.146133,0.107084,1
10 C,model,0.146673,0.13517,3
10 C,model,0.136877,0.0506039,3
10 C,model,0.12704,0.19673,0
10 C,model,0.084956,0.270868,0
10 C,model,0.166332,0.269504,2
10 C,model,0.250657,0.841954,1
10 C,model,0.185735,0.397319,1
10 C,model,0.0909241,0.231894,0
10 C,model,0.24645,0.80876,3
10 C,model,0.141776,0.107914,1
10 C,model,0.140146,0.0685092,3
10 C,model,0.136264,0.0437983,3
10 C,model,0.127926,0.191571,0
10 C,model,0.0824223,0.244101,0
10 C,model,0.181684,0.34017,2
10 C,model,0.256742,0.861852,1
10 C,model,0.200598,0.412579,1
10 C,model,0.0912408,0.273922,0
10 C,model,0.248706,0.837326,3
10 C,model,0.138849,0.0785975,1
10 C,model,0.136998,0.0405738,3
10 C,model,0.144798,0.11937,3
10 C,model,0.126737,0.209898,0
10 C,model,0.0872732,0.247918,0
10 C,model,0.196094,0.442222,2
10 C,model,0.257758,0.86814,1
10 C,model,0.214106,0.44047,1
10 C,model,0.0929545,0.29106,0
10 C,model,0.261725,0.889941,3
10 C,model,0.136696,0.0347087,1
10 C,model,0.135763,0.0521701,3
10 C,model,0.150505,0.175177,3
10 C,model,0.126124,0.189069,0
10 C,model,0.091221,0.234953,0
10 C,model,0.211941,0.504402,2
10 C,model,0.259692,0.873053,1
10 C,model,0.208894,0.446155,1
10 C,model,0.0974399,0.304252,0
10 C,model,0.261949,0.880017,3
10 C,model,0.140939,0.089132,1
10 C,model,0.14457,0.118616,3
10 C,model,0.161182,0.251543,3
10 C,model,0.123204,0.207474,0
10 C,model,0.0911913,0.232864,0
10 C,model,0.218261,0.553259,2
10 C,model,0.267706,0.894958,1
10 C,model,0.210762,0.482404,1
10 C,model,0.0980361,0.276099,0
10 C,model,0.253513,0.829665,3
10 C,model,0.14677,0.136844,1
10 C,model,0.152605,0.194393,3
10 C,model,0.174656,0.316979,3
10 C,model,0.116315,0.197425,0
10 C,model,0.0916778,0.218831,0
10 C,model,0.227403,0.633915,2
10 C,model,0.256578,0.865301,1
10 C,model,0.20415,0.514086,1
10 C,model,0.103158,0.240075,0
10 C,model,0.255258,0.838716,3
10 C,model,0.15255,0.188414,1
10 C,model,0.161865,0.252299,3
10 C,model,0.181711,0.354168,3
10 C,model,0.116641,0.168728,0
10 C,model,0.0919269,0.238386,0
10 C,model,0.225682,0.59014,2
10 C,model,0.257247,0.862187,1
