panel,series,t_min,angular_msd_rad2,fitted_D_theta_per_min,translational_msd_mm2,plateau_mm2,tau_d_min,x_mm,y_mm,counts,temperature_C,tau_theta_s,tau_d_s,tau_theta_min,tau_tr_min,fa_nN,kappa_over_uE,T_star,tau_tr_inf_min,n_runs,pe_number,tau_tr_over_tau_tr_inf
E,model,,,,,,0.08,,,,,,,,0.944852,50,0.5,0.08,,,,
E,model,,,,,,0.08,,,,,,,,0.738875,50,0.65,0.08,,,,
E,model,,,,,,0.39,,,,,,,,2.15534,50,0.2,0.1,,,,
E,model,,,,,,1.28,,,,,,,,2.77006,50,0.25,0.1,,,,
E,model,,,,,,0.84,,,,,,,,2.23531,50,0.3,0.1,,,,
E,model,,,,,,1.22,,,,,,,,1.91563,50,0.35,0.1,,,,
E,model,,,,,,3.27,,,,,,,,1.53184,50,0.4,0.1,,,,
E,model,,,,,,0.1,,,,,,,,1.10903,50,0.5,0.1,,,,
E,model,,,,,,2.44,,,,,,,,1.057,50,0.6,0.1,,,,
E,model,,,,,,0.08,,,,,,,,0.738918,50,0.65,0.1,,,,
E,model,,,,,,0.07,,,,,,,,0.728145,50,0.8,0.1,,,,
E,model,,,,,,0.39,,,,,,,,3.50486,50,0.25,0.15,,,,
E,model,,,,,,0.23,,,,,,,,2.5145,50,0.35,0.15,,,,
E,model,,,,,,1.28,,,,,,,,1.82868,50,0.4,0.15,,,,
E,model,,,,,,0.56,,,,,,,,1.54823,50,0.5,0.15,,,,
E,model,,,,,,0.08,,,,,,,,1.07926,50,0.65,0.15,,,,
E,model,,,,,,0.37,,,,,,,,3.26993,50,0.25,0.2,,,,
E,model,,,,,,0.76,,,,,,,,2.42041,50,0.35,0.2,,,,
E,model,,,,,,1.26,,,,,,,,2.427,50,0.4,0.2,,,,
E,model,,,,,,0.26,,,,,,,,1.87256,50,0.5,0.2,,,,
E,model,,,,,,0.82,,,,,,,,1.39787,50,0.65,0.2,,,,
E,model,,,,,,0.12,,,,,,,,1.16726,50,0.8,0.2,,,,
E,model,,,,,,0.08,,,,,,,,0.815907,50,1,0.2,,,,
E,model,,,,,,0.44,,,,,,,,2.6284,50,0.25,0.3,,,,
E,model,,,,,,0.58,,,,,,,,2.51949,50,0.3,0.3,,,,
E,model,,,,,,1.33,,,,,,,,2.91915,50,0.35,0.3,,,,
E,model,,,,,,0.83,,,,,,,,2.63889,50,0.4,0.3,,,,
E,model,,,,,,2.38,,,,,,,,2.3012,50,0.5,0.3,,,,
E,model,,,,,,0.56,,,,,,,,1.93924,50,0.65,0.3,,,,
E,model,,,,,,1.19,,,,,,,,1.51271,50,0.8,0.3,,,,
E,model,,,,,,0.1,,,,,,,,1.21169,50,1,0.3,,,,
E,model,,,,,,0.09,,,,,,,,1.05461,60,0.4,0.05,,,,
E,model,,,,,,0.91,,,,,,,,1.68517,60,0.4,0.2,,,,
E,model,,,,,,0.05,,,,,,,,0.575679,80,0.35,0.02,,,,
E,model,,,,,,0.05,,,,,,,,0.785532,80,0.35,0.04,,,,
E,model,,,,,,0.37,,,,,,,,1.20325,80,0.35,0.06,,,,
E,model,,,,,,0.06,,,,,,,,0.644155,80,0.5,0.06,,,,
E,model,,,,,,0.05,,,,,,,,0.475027,80,0.65,0.06,,,,
E,model,,,,,,0.52,,,,,,,,1.1938,80,0.4,0.08,,,,
E,model,,,,,,0.07,,,,,,,,0.810113,80,0.5,0.08,,,,
E,model,,,,,,0.05,,,,,,,,0.54915,80,0.65,0.08,,,,
E,model,,,,,,0.42,,,,,,,,1.20979,80,0.4,0.1,,,,
E,model,,,,,,0.05,,,,,,,,0.653125,80,0.65,0.1,,,,
E,model,,,,,,1.26,,,,,,,,1.79237,80,0.4,0.15,,,,
E,model,,,,,,1.1,,,,,,,,1.34449,80,0.5,0.15,,,,
E,model,,,,,,2.16,,,,,,,,0.927986,80,0.65,0.15,,,,
E,model,,,,,,0.52,,,,,,,,1.22368,80,0.65,0.2,,,,
E,model,,,,,,0.96,,,,,,,,2.62699,100,0.15,0.02,,,,
E,model,,,,,,0.2,,,,,,,,1.17674,100,0.25,0.02,,,,
E,model,,,,,,0.05,,,,,,,,0.597244,100,0.35,0.02,,,,
E,model,,,,,,0.04,,,,,,,,0.469918,100,0.4,0.02,,,,
E,model,,,,,,0.04,,,,,,,,0.361245,100,0.5,0.02,,,,
E,model,,,,,,3.47,,,,,,,,2.41276,100,0.15,0.04,,,,
E,model,,,,,,1.74,,,,,,,,1.53088,100,0.25,0.04,,,,
E,model,,,,,,1.03,,,,,,,,0.849586,100,0.35,0.04,,,,
E,model,,,,,,0.06,,,,,,,,0.692478,100,0.4,0.04,,,,
E,model,,,,,,0.04,,,,,,,,0.496848,100,0.5,0.04,,,,
E,model,,,,,,0.53,,,,,,,,3.72806,100,0.15,0.06,,,,
E,model,,,,,,0.37,,,,,,,,2.11504,100,0.25,0.06,,,,
E,model,,,,,,2.07,,,,,,,,1.45237,100,0.35,0.06,,,,
E,model,,,,,,0.05,,,,,,,,0.680578,100,0.5,0.06,,,,
E,model,,,,,,0.04,,,,,,,,0.438313,100,0.65,0.06,,,,
E,model,,,,,,0.74,,,,,,,,3.02169,100,0.15,0.08,,,,
E,model,,,,,,0.86,,,,,,,,2.5181,100,0.25,0.08,,,,
E,model,,,,,,1.03,,,,,,,,1.02993,100,0.4,0.08,,,,
E,model,,,,,,1.34,,,,,,,,0.858108,100,0.5,0.08,,,,
E,model,,,,,,0.05,,,,,,,,0.519272,100,0.65,0.08,,,,
E,model,,,,,,0.5,,,,,,,,0.82293,100,0.2,0.1,,,,
E,model,,,,,,0.38,,,,,,,,2.12658,100,0.25,0.1,,,,
E,model,,,,,,0.75,,,,,,,,1.28302,100,0.4,0.1,,,,
E,model,,,,,,1.56,,,,,,,,1.00212,100,0.5,0.1,,,,
E,model,,,,,,0.05,,,,,,,,0.628007,100,0.65,0.1,,,,
E,model,,,,,,0.37,,,,,,,,2.41912,100,0.15,0.15,,,,
E,model,,,,,,1.39,,,,,,,,1.66598,100,0.25,0.15,,,,
E,model,,,,,,1.6,,,,,,,,1.43533,100,0.4,0.15,,,,
E,model,,,,,,0.41,,,,,,,,1.23272,100,0.5,0.15,,,,
E,model,,,,,,0.07,,,,,,,,0.976761,100,0.65,0.15,,,,
E,model,,,,,,1.18,,,,,,,,2.26432,100,0.15,0.2,,,,
E,model,,,,,,0.22,,,,,,,,2.23175,100,0.25,0.2,,,,
E,model,,,,,,0.27,,,,,,,,1.68043,100,0.4,0.2,,,,
E,model,,,,,,1.34,,,,,,,,1.32715,100,0.65,0.2,,,,
E,model,,,,,,0.53,,,,,,,,1.50992,117.8,0.4,0.103,,,,
E,model,,,,,,0.47,,,,,,,,1.14256,120,0.25,0.02,,,,
E,model,,,,,,0.04,,,,,,,,0.532527,120,0.4,0.02,,,,
E,model,,,,,,0.04,,,,,,,,0.343483,120,0.5,0.02,,,,
E,model,,,,,,0.45,,,,,,,,1.42897,120,0.25,0.04,,,,
E,model,,,,,,1.55,,,,,,,,0.826978,120,0.4,0.04,,,,
E,model,,,,,,0.04,,,,,,,,0.531565,120,0.5,0.04,,,,
E,model,,,,,,0.04,,,,,,,,0.345046,120,0.65,0.04,,,,
E,model,,,,,,0.85,,,,,,,,2.40062,120,0.25,0.06,,,,
E,model,,,,,,0.18,,,,,,,,0.855747,120,0.4,0.06,,,,
E,model,,,,,,1,,,,,,,,0.722459,120,0.5,0.06,,,,
E,model,,,,,,0.04,,,,,,,,0.476546,120,0.65,0.06,,,,
E,model,,,,,,0.26,,,,,,,,1.31181,120,0.4,0.08,,,,
E,model,,,,,,0.06,,,,,,,,0.841462,120,0.5,0.08,,,,
E,model,,,,,,0.05,,,,,,,,0.548457,120,0.65,0.08,,,,
E,model,,,,,,0.26,,,,,,,,1.57583,120,0.4,0.1,,,,
E,model,,,,,,0.09,,,,,,,,0.995161,120,0.5,0.1,,,,
E,model,,,,,,0.06,,,,,,,,0.686477,120,0.65,0.1,,,,
E,model,,,,,,2.12,,,,,,,,1.71688,120,0.4,0.15,,,,
E,model,,,,,,0.08,,,,,,,,1.06208,120,0.65,0.15,,,,
E,model,,,,,,0.1,,,,,,,,1.02273,120,0.65,0.2,,,,
E,model,,,,,,0.04,,,,,,,,0.522546,150,0.65,0.06,,,,
E,model,,,,,,0.43,,,,,,,,0.592576,150,0.65,0.08,,,,
E,model,,,,,,0.36,,,,,,,,0.79612,150,0.65,0.1,,,,
E,model,,,,,,0.65,,,,,,,,0.625635,200,0.4,0.1,,,,
E,model,,,,,,1.12,,,,,,,,0.573852,200,0.6,0.1,,,,
E,living worms,,,,,,0.947088,,,,10,,,,3.0917,,,,,,,
E,living worms,,,,,,0.728004,,,,20,,,,0.76,,,,,,,
E,living worms,,,,,,0.665133,,,,30,,,,2.1983,,,,,,,
E inset,"model, activity bin mean",,,,,,,,,,,,,,,30,,,4.69195,36,,
E inset,"model, activity bin mean",,,,,,,,,,,,,,,40,,,2.59169,8,,
E inset,"model, activity bin mean",,,,,,,,,,,,,,,50,,,2.14741,24,,
E inset,"model, activity bin mean",,,,,,,,,,,,,,,100,,,1.66563,29,,
E inset,"model, activity bin mean",,,,,,,,,,,,,,,120,,,1.23745,9,,
E inset,"model, activity bin mean",,,,,,,,,,,,,,,200,,,0.599743,2,,
E inset,living worms,,,,,,,,,,10,,,,,62.2,,,3,,,
E inset,living worms,,,,,,,,,,20,,,,,254.9,,,0.8,,,
E inset,living worms,,,,,,,,,,30,,,,,80.2,,,2.2,,,
F,model,,,,,,,,,,,,,,,10,0.2,0.06,,,0.407407,1.35108
F,model,,,,,,,,,,,,,,,10,0.4,0.06,,,0.278846,0.92414
F,model,,,,,,,,,,,,,,,10,0.2,0.08,,,0.392857,1.48656
F,model,,,,,,,,,,,,,,,10,0.2,0.1,,,0.325301,1.83561
F,model,,,,,,,,,,,,,,,10,0.4,0.1,,,0.268293,0.92414
F,model,,,,,,,,,,,,,,,10,0.2,0.15,,,0.0419355,2.06151
F,model,,,,,,,,,,,,,,,10,0.25,0.15,,,0.28,2.06151
F,model,,,,,,,,,,,,,,,10,0.4,0.15,,,0.27451,0.92414
F,model,,,,,,,,,,,,,,,15,0.25,0.08,,,0.130178,0.451916
F,model,,,,,,,,,,,,,,,15,0.4,0.08,,,0.307692,0.92414
F,model,,,,,,,,,,,,,,,15,0.25,0.15,,,0.131737,2.06151
F,model,,,,,,,,,,,,,,,20,0.15,0.06,,,0.0949721,1.13894
F,model,,,,,,,,,,,,,,,20,0.25,0.06,,,0.391304,0.712759
F,model,,,,,,,,,,,,,,,20,0.25,0.08,,,0.428571,0.80753
F,model,,,,,,,,,,,,,,,20,0.4,0.08,,,0.4,0.465179
F,model,,,,,,,,,,,,,,,20,0.65,0.08,,,0.307692,0.452701
F,model,,,,,,,,,,,,,,,20,0.15,0.1,,,0.102151,1.20645
F,model,,,,,,,,,,,,,,,20,0.25,0.1,,,0.0697674,1.06517
F,model,,,,,,,,,,,,,,,20,0.4,0.1,,,0.275862,0.558434
F,model,,,,,,,,,,,,,,,20,0.65,0.1,,,0.3125,0.392859
F,model,,,,,,,,,,,,,,,20,0.15,0.15,,,0.0391304,1.36706
F,model,,,,,,,,,,,,,,,20,0.25,0.15,,,0.0555556,1.18899
F,model,,,,,,,,,,,,,,,20,0.4,0.15,,,0.387097,0.724156
F,model,,,,,,,,,,,,,,,20,0.65,0.15,,,0.347826,0.543111
F,model,,,,,,,,,,,,,,,20,0.25,0.2,,,0.104895,1.19481
F,model,,,,,,,,,,,,,,,20,0.65,0.2,,,0.346154,0.621985
F,model,,,,,,,,,,,,,,,25,0.7,0.1,,,0.3125,0.257128
F,model,,,,,,,,,,,,,,,25,0.8,0.1,,,0.166667,0.247714
F,model,,,,,,,,,,,,,,,25,0.7,0.2,,,0.346154,0.451473
F,model,,,,,,,,,,,,,,,25,0.8,0.2,,,0.352941,0.340027
F,model,,,,,,,,,,,,,,,30,0.25,0.02,,,0.333333,0.425818
F,model,,,,,,,,,,,,,,,30,0.15,0.04,,,0.384615,0.899093
F,model,,,,,,,,,,,,,,,30,0.25,0.04,,,0.416667,0.399993
F,model,,,,,,,,,,,,,,,30,0.25,0.06,,,0.4,0.527756
F,model,,,,,,,,,,,,,,,30,0.35,0.06,,,0.3125,0.329477
F,model,,,,,,,,,,,,,,,30,0.4,0.06,,,0.333333,0.303317
F,model,,,,,,,,,,,,,,,30,0.5,0.06,,,0.153846,0.275667
F,model,,,,,,,,,,,,,,,30,0.15,0.08,,,0.116071,1.21206
F,model,,,,,,,,,,,,,,,30,0.25,0.08,,,0.0410256,0.628457
F,model,,,,,,,,,,,,,,,30,0.35,0.08,,,0.4375,0.443489
F,model,,,,,,,,,,,,,,,30,0.4,0.08,,,0.0119904,0.321768
F,model,,,,,,,,,,,,,,,30,0.5,0.08,,,0.307692,0.264883
F,model,,,,,,,,,,,,,,,30,0.65,0.08,,,0.307692,0.238575
F,model,,,,,,,,,,,,,,,30,0.25,0.1,,,0.0314961,0.597796
F,model,,,,,,,,,,,,,,,30,0.3,0.1,,,0.0898876,0.580961
F,model,,,,,,,,,,,,,,,30,0.35,0.1,,,0.4,0.489288
F,model,,,,,,,,,,,,,,,30,0.4,0.1,,,0.0348837,0.337407
F,model,,,,,,,,,,,,,,,30,0.5,0.1,,,0.3125,0.284939
F,model,,,,,,,,,,,,,,,30,0.65,0.1,,,0.333333,0.257128
F,model,,,,,,,,,,,,,,,30,0.8,0.1,,,0.166667,0.247714
F,model,,,,,,,,,,,,,,,30,0.15,0.15,,,0.12381,1.36274
F,model,,,,,,,,,,,,,,,30,0.25,0.15,,,0.0681818,0.914843
F,model,,,,,,,,,,,,,,,30,0.35,0.15,,,0.0454545,0.663239
F,model,,,,,,,,,,,,,,,30,0.4,0.15,,,0.097561,0.539121
F,model,,,,,,,,,,,,,,,30,0.5,0.15,,,0.35,0.405385
F,model,,,,,,,,,,,,,,,30,0.65,0.15,,,0.333333,0.348831
F,model,,,,,,,,,,,,,,,30,0.15,0.2,,,0.196721,1.13592
F,model,,,,,,,,,,,,,,,30,0.3,0.2,,,0.0181219,0.935225
F,model,,,,,,,,,,,,,,,30,0.4,0.2,,,0.15873,0.69911
F,model,,,,,,,,,,,,,,,30,0.5,0.2,,,0.029304,0.635309
F,model,,,,,,,,,,,,,,,30,0.65,0.2,,,0.0316742,0.451473
F,model,,,,,,,,,,,,,,,30,0.8,0.2,,,0.352941,0.340027
F,model,,,,,,,,,,,,,,,30,1,0.2,,,0.285714,0.301115
F,model,,,,,,,,,,,,,,,30,0.25,0.3,,,0.0547945,0.846017
F,model,,,,,,,,,,,,,,,30,0.3,0.3,,,0.171875,0.8375
F,model,,,,,,,,,,,,,,,30,0.5,0.3,,,0.126437,0.816831
F,model,,,,,,,,,,,,,,,30,0.65,0.3,,,0.36,0.644274
F,model,,,,,,,,,,,,,,,30,0.8,0.3,,,0.0155902,0.516539
F,model,,,,,,,,,,,,,,,31,0.414,0.097,,,0.0348837,0.626363
F,model,,,,,,,,,,,,,,,40,0.4,0.05,,,0.4,0.519799
F,model,,,,,,,,,,,,,,,40,0.3,0.1,,,0.132075,0.994887
F,model,,,,,,,,,,,,,,,40,0.4,0.1,,,0.333333,0.678365
F,model,,,,,,,,,,,,,,,40,0.5,0.1,,,0.307692,0.480174
F,model,,,,,,,,,,,,,,,40,0.65,0.1,,,0.3,0.381396
F,model,,,,,,,,,,,,,,,40,0.3,0.2,,,0.03003,1.65883
F,model,,,,,,,,,,,,,,,40,0.4,0.2,,,0.0843373,0.924963
F,model,,,,,,,,,,,,,,,40,0.5,0.2,,,0.0299145,0.80596
F,model,,,,,,,,,,,,,,,40,0.65,0.2,,,0.277778,0.625046
F,model,,,,,,,,,,,,,,,40,0.8,0.2,,,0.307692,0.515902
F,model,,,,,,,,,,,,,,,40,1,0.2,,,0.272727,0.396058
F,model,,,,,,,,,,,,,,,40,0.3,0.3,,,0.126761,1.1182
F,model,,,,,,,,,,,,,,,40,0.5,0.3,,,0.056338,1.02138
F,model,,,,,,,,,,,,,,,40,0.65,0.3,,,0.118644,0.849426
F,model,,,,,,,,,,,,,,,40,0.8,0.3,,,0.352941,0.739413
F,model,,,,,,,,,,,,,,,40,1,0.3,,,0.384615,0.620043
F,model,,,,,,,,,,,,,,,50,0.4,0.04,,,0.285714,0.39044
F,model,,,,,,,,,,,,,,,50,0.4,0.05,,,0.4,0.542618
F,model,,,,,,,,,,,,,,,50,0.25,0.06,,,0.048951,0.889162
F,model,,,,,,,,,,,,,,,50,0.35,0.06,,,0.363636,0.571805
F,model,,,,,,,,,,,,,,,50,0.4,0.06,,,0.375,0.476472
F,model,,,,,,,,,,,,,,,50,0.5,0.06,,,0.25,0.372115
F,model,,,,,,,,,,,,,,,50,0.65,0.06,,,0.142857,0.346262
F,model,,,,,,,,,,,,,,,50,0.25,0.08,,,0.0583942,1.19859
F,model,,,,,,,,,,,,,,,50,0.35,0.08,,,0.0230415,0.631244
F,model,,,,,,,,,,,,,,,50,0.4,0.08,,,0.0183486,0.548428
F,model,,,,,,,,,,,,,,,50,0.5,0.08,,,0.375,0.439997
F,model,,,,,,,,,,,,,,,50,0.65,0.08,,,0.25,0.344078
F,model,,,,,,,,,,,,,,,50,0.2,0.1,,,0.179487,1.0037
F,model,,,,,,,,,,,,,,,50,0.25,0.1,,,0.0625,1.28996
F,model,,,,,,,,,,,,,,,50,0.3,0.1,,,0.0714286,1.04093
F,model,,,,,,,,,,,,,,,50,0.35,0.1,,,0.0491803,0.892069
F,model,,,,,,,,,,,,,,,50,0.4,0.1,,,0.0152905,0.713342
F,model,,,,,,,,,,,,,,,50,0.5,0.1,,,0.3,0.51645
F,model,,,,,,,,,,,,,,,50,0.6,0.1,,,0.0122951,0.49222
F,model,,,,,,,,,,,,,,,50,0.65,0.1,,,0.25,0.344098
F,model,,,,,,,,,,,,,,,50,0.8,0.1,,,0.142857,0.339081
F,model,,,,,,,,,,,,,,,50,0.25,0.15,,,0.205128,1.63214
F,model,,,,,,,,,,,,,,,50,0.35,0.15,,,0.304348,1.17095
F,model,,,,,,,,,,,,,,,50,0.4,0.15,,,0.046875,0.851578
F,model,,,,,,,,,,,,,,,50,0.5,0.15,,,0.0892857,0.720976
F,model,,,,,,,,,,,,,,,50,0.65,0.15,,,0.5,0.50259
F,model,,,,,,,,,,,,,,,50,0.25,0.2,,,0.189189,1.52273
F,model,,,,,,,,,,,,,,,50,0.35,0.2,,,0.105263,1.12713
F,model,,,,,,,,,,,,,,,50,0.4,0.2,,,0.0555556,1.1302
F,model,,,,,,,,,,,,,,,50,0.5,0.2,,,0.230769,0.872011
F,model,,,,,,,,,,,,,,,50,0.65,0.2,,,0.0609756,0.650958
F,model,,,,,,,,,,,,,,,50,0.8,0.2,,,0.333333,0.543569
F,model,,,,,,,,,,,,,,,50,1,0.2,,,0.375,0.37995
F,model,,,,,,,,,,,,,,,50,0.25,0.3,,,0.181818,1.22399
F,model,,,,,,,,,,,,,,,50,0.3,0.3,,,0.12069,1.17327
F,model,,,,,,,,,,,,,,,50,0.35,0.3,,,0.0601504,1.35938
F,model,,,,,,,,,,,,,,,50,0.4,0.3,,,0.0963855,1.22887
F,model,,,,,,,,,,,,,,,50,0.5,0.3,,,0.0252101,1.07162
F,model,,,,,,,,,,,,,,,50,0.65,0.3,,,0.107143,0.903063
F,model,,,,,,,,,,,,,,,50,0.8,0.3,,,0.0420168,0.704435
F,model,,,,,,,,,,,,,,,50,1,0.3,,,0.4,0.564258
F,model,,,,,,,,,,,,,,,60,0.4,0.05,,,0.444444,0.633159
F,model,,,,,,,,,,,,,,,60,0.4,0.2,,,0.0659341,1.01173
F,model,,,,,,,,,,,,,,,80,0.35,0.02,,,0.4,0.345622
F,model,,,,,,,,,,,,,,,80,0.35,0.04,,,0.6,0.471612
F,model,,,,,,,,,,,,,,,80,0.35,0.06,,,0.108108,0.722396
F,model,,,,,,,,,,,,,,,80,0.5,0.06,,,0.333333,0.386733
F,model,,,,,,,,,,,,,,,80,0.65,0.06,,,0.2,0.285193
F,model,,,,,,,,,,,,,,,80,0.4,0.08,,,0.0769231,0.716726
F,model,,,,,,,,,,,,,,,80,0.5,0.08,,,0.428571,0.48637
F,model,,,,,,,,,,,,,,,80,0.65,0.08,,,0.4,0.329695
F,model,,,,,,,,,,,,,,,80,0.4,0.1,,,0.0952381,0.726326
F,model,,,,,,,,,,,,,,,80,0.65,0.1,,,0.4,0.392119
F,model,,,,,,,,,,,,,,,80,0.4,0.15,,,0.0396825,1.07609
F,model,,,,,,,,,,,,,,,80,0.5,0.15,,,0.0363636,0.807195
F,model,,,,,,,,,,,,,,,80,0.65,0.15,,,0.0138889,0.557138
F,model,,,,,,,,,,,,,,,80,0.65,0.2,,,0.0769231,0.734667
F,model,,,,,,,,,,,,,,,100,0.15,0.02,,,0.114583,1.57717
F,model,,,,,,,,,,,,,,,100,0.25,0.02,,,0.25,0.706484
F,model,,,,,,,,,,,,,,,100,0.35,0.02,,,0.4,0.358569
F,model,,,,,,,,,,,,,,,100,0.4,0.02,,,0.25,0.282126
F,model,,,,,,,,,,,,,,,100,0.5,0.02,,,0.25,0.216882
F,model,,,,,,,,,,,,,,,100,0.15,0.04,,,0.0259366,1.44855
F,model,,,,,,,,,,,,,,,100,0.25,0.04,,,0.0344828,0.919096
F,model,,,,,,,,,,,,,,,100,0.35,0.04,,,0.0291262,0.510068
F,model,,,,,,,,,,,,,,,100,0.4,0.04,,,0.333333,0.415745
F,model,,,,,,,,,,,,,,,100,0.5,0.04,,,0.25,0.298294
F,model,,,,,,,,,,,,,,,100,0.15,0.06,,,0.169811,2.23823
F,model,,,,,,,,,,,,,,,100,0.25,0.06,,,0.189189,1.26981
F,model,,,,,,,,,,,,,,,100,0.35,0.06,,,0.0193237,0.871961
F,model,,,,,,,,,,,,,,,100,0.5,0.06,,,0.4,0.408601
F,model,,,,,,,,,,,,,,,100,0.65,0.06,,,0.25,0.263151
F,model,,,,,,,,,,,,,,,100,0.15,0.08,,,0.121622,1.81414
F,model,,,,,,,,,,,,,,,100,0.25,0.08,,,0.0697674,1.5118
F,model,,,,,,,,,,,,,,,100,0.4,0.08,,,0.038835,0.618343
F,model,,,,,,,,,,,,,,,100,0.5,0.08,,,0.0223881,0.515185
F,model,,,,,,,,,,,,,,,100,0.65,0.08,,,0.4,0.311757
F,model,,,,,,,,,,,,,,,100,0.2,0.1,,,0.08,0.494065
F,model,,,,,,,,,,,,,,,100,0.25,0.1,,,0.184211,1.27674
F,model,,,,,,,,,,,,,,,100,0.4,0.1,,,0.0533333,0.77029
F,model,,,,,,,,,,,,,,,100,0.5,0.1,,,0.0192308,0.601648
F,model,,,,,,,,,,,,,,,100,0.65,0.1,,,0.4,0.377038
F,model,,,,,,,,,,,,,,,100,0.15,0.15,,,0.189189,1.45238
F,model,,,,,,,,,,,,,,,100,0.25,0.15,,,0.0431655,1.00021
F,model,,,,,,,,,,,,,,,100,0.4,0.15,,,0.03125,0.861732
F,model,,,,,,,,,,,,,,,100,0.5,0.15,,,0.097561,0.740092
F,model,,,,,,,,,,,,,,,100,0.65,0.15,,,0.428571,0.586421
F,model,,,,,,,,,,,,,,,100,0.15,0.2,,,0.0508475,1.35944
F,model,,,,,,,,,,,,,,,100,0.25,0.2,,,0.227273,1.33988
F,model,,,,,,,,,,,,,,,100,0.4,0.2,,,0.185185,1.00888
F,model,,,,,,,,,,,,,,,100,0.65,0.2,,,0.0223881,0.796786
F,model,,,,,,,,,,,,,,,117.8,0.4,0.103,,,0.0754717,1.22018
F,model,,,,,,,,,,,,,,,120,0.25,0.02,,,0.106383,0.923317
F,model,,,,,,,,,,,,,,,120,0.4,0.02,,,0.5,0.430341
F,model,,,,,,,,,,,,,,,120,0.5,0.02,,,0.25,0.277573
F,model,,,,,,,,,,,,,,,120,0.25,0.04,,,0.133333,1.15477
F,model,,,,,,,,,,,,,,,120,0.4,0.04,,,0.0193548,0.66829
F,model,,,,,,,,,,,,,,,120,0.5,0.04,,,0.5,0.429564
F,model,,,,,,,,,,,,,,,120,0.65,0.04,,,0.25,0.278836
F,model,,,,,,,,,,,,,,,120,0.25,0.06,,,0.0705882,1.93997
F,model,,,,,,,,,,,,,,,120,0.4,0.06,,,0.222222,0.691539
F,model,,,,,,,,,,,,,,,120,0.5,0.06,,,0.02,0.583827
F,model,,,,,,,,,,,,,,,120,0.65,0.06,,,0.25,0.385102
F,model,,,,,,,,,,,,,,,120,0.4,0.08,,,0.153846,1.06009
F,model,,,,,,,,,,,,,,,120,0.5,0.08,,,0.5,0.679995
F,model,,,,,,,,,,,,,,,120,0.65,0.08,,,0.4,0.443214
F,model,,,,,,,,,,,,,,,120,0.4,0.1,,,0.153846,1.27345
F,model,,,,,,,,,,,,,,,120,0.5,0.1,,,0.333333,0.804201
F,model,,,,,,,,,,,,,,,120,0.65,0.1,,,0.333333,0.55475
F,model,,,,,,,,,,,,,,,120,0.4,0.15,,,0.0235849,1.38743
F,model,,,,,,,,,,,,,,,120,0.65,0.15,,,0.375,0.858281
F,model,,,,,,,,,,,,,,,120,0.65,0.2,,,0.3,0.826481
F,model,,,,,,,,,,,,,,,150,0.65,0.06,,,0.5,0.422275
F,model,,,,,,,,,,,,,,,150,0.65,0.08,,,0.0465116,0.478867
F,model,,,,,,,,,,,,,,,150,0.65,0.1,,,0.0555556,0.643354
F,model,,,,,,,,,,,,,,,200,0.4,0.1,,,0.0461538,1.04317
F,model,,,,,,,,,,,,,,,200,0.6,0.1,,,0.0267857,0.956829
F,living worms,,,,,,,,,,10,,,,,,,,,,0.0791901,1.5
F,living worms,,,,,,,,,,20,,,,,,,,,,0.130494,1.4
F,living worms,,,,,,,,,,30,,,,,,,,,,0.0932144,1.4
