# Confinement Reference Dataset - Active Polymer N=40
#
# Reference base: H_conf (Shannon entropy in confinement, cavity only)
# All other observables fuzzy-matched with tolerance=0.05 on (Pe, T, kappa)
#
# Use this dataset when correlating confinement observables or mixed observables
# with emphasis on confinement data completeness.
#
# Columns:
# - Pe, T, kappa: simulation parameters (dimensionless)
# - H_free: Shannon entropy in free space
# - lp_free: Persistence length from averaged correlation (normalized)
# - lp_free_individual: Mean of individual polymer persistence lengths (normalized)
# - tau_decorr_free_full: E2E full-vector decorrelation time in free space (seconds)
# - tau_decorr_free_unit: E2E unit-vector decorrelation time in free space (seconds)
# - D_long: Long-time diffusion coefficient in free space (mm²/s)
# - H_conf: Shannon entropy in confinement, CAVITY ONLY (REFERENCE BASE)
# - lp_conf: Persistence length from averaged correlation in confinement (normalized)
# - lp_conf_individual: Mean of individual polymer persistence lengths in confinement (normalized)
# - ttrap: Mean trapping time in cavity (minutes)
# - tau_decorr_cavity_full: E2E full-vector decorrelation time in cavity ONLY (minutes)
# - tau_decorr_cavity_unit: E2E unit-vector decorrelation time in cavity ONLY (minutes)
#
# Rotational number analysis (plateau-based τ_trans):
# - N_rot: Rotational number = τ_rot / τ_trans
# - tau_trans: Saturation time = first crossing of MSD plateau mean (minutes)
# - plateau_mean: MSD plateau mean value (excludes last 20% of signal)
# - tau_rot: Rotational timescale = 1/D_r (minutes, only if α ∈ [0.8, 1.3])
#
# MSD matching RMSE (log-space, over [10-50s] interval):
# - RMSE_D10: RMSE vs experimental 10C MSD
# - RMSE_D20: RMSE vs experimental 20C MSD
# - RMSE_D30: RMSE vs experimental 30C MSD
#
Pe,T,kappa,H_free,lp_free,lp_free_error,lp_free_R2,lp_free_individual,lp_free_individual_std,tau_decorr_free_full,tau_decorr_free_full_error,tau_decorr_free_unit,tau_decorr_free_unit_error,D_long,D_long_error,D_long_R2,D_long_n_points,H_conf,lp_conf,lp_conf_error,lp_conf_R2,lp_conf_individual,ttrap,ttrap_std,tau_decorr_cavity_full,tau_decorr_cavity_unit,transloc_rate_per_hour,transloc_success_rate,transloc_n_success,transloc_n_attempts,transloc_total_events,N_rot,tau_trans,plateau_mean,tau_rot,RMSE_D10,RMSE_D20,RMSE_D30
1.000000,0.040000,0.650000,5.917281,0.152234,0.012500,0.982577,0.223099,0.166361,0.096480,0.008333,0.081810,0.008333,4.254910,0.001356,0.999980,201.000000,5.728768,0.339333,0.012500,0.836835,"(0.16359422992831596, 0.1072560975341857)",0.392722,0.369993,0.056960,0.036308,225.856885,39.720812,313.000000,475.000000,788.000000,,0.040000,18.290000,0.000000,0.942592,0.561959,0.480903
1.000000,0.060000,0.150000,5.332403,0.020635,0.012500,0.512394,0.038187,0.058834,0.165766,0.008333,0.093747,0.008333,13.848177,0.038392,0.998473,201.000000,4.687577,0.057253,0.012500,0.979150,"(0.05393483624073899, 0.010082170481546396)",3.728059,4.157763,0.044210,0.031679,9.986130,2.173913,2.000000,90.000000,92.000000,0.172000,0.530000,13.580000,0.090000,1.275571,0.893689,0.816428
1.000000,0.060000,0.250000,5.568467,0.066432,0.012500,0.922764,0.070840,0.021096,0.082919,0.008333,0.033450,0.008333,0.892626,0.000206,0.999989,201.000000,5.058402,0.069882,0.012500,0.980910,"(0.060426523542310956, 0.013902022732702454)",2.115044,2.445546,0.048231,0.035542,4.545455,1.388889,2.000000,142.000000,144.000000,0.191000,0.370000,14.370000,0.070000,0.284337,0.119793,0.183321
1.000000,0.060000,0.350000,5.979256,0.096011,0.012500,0.971636,0.121508,0.080917,0.091074,0.008333,0.070657,0.008333,2.344583,0.001163,0.999951,201.000000,5.400890,0.090301,0.012500,0.989246,"(0.0732162675397714, 0.02744731721186468)",1.452366,1.547808,0.048180,0.037198,11.589537,4.278075,8.000000,179.000000,187.000000,0.018000,2.070000,16.880000,0.040000,0.702949,0.324312,0.240939
1.000000,0.060000,0.400000,5.459554,0.074537,0.012500,0.969217,0.079599,0.021328,0.077214,0.008333,0.033581,0.008333,0.785220,0.000440,0.999937,201.000000,5.536294,0.109662,0.012500,0.991647,"(0.08308427395425125, 0.03898520439657857)",0.895318,0.908910,0.050084,0.037555,24.218441,7.172996,17.000000,220.000000,237.000000,,0.250000,14.880000,0.000000,0.211199,0.189315,0.258786
1.000000,0.060000,0.500000,6.013196,0.119593,0.012500,0.981834,0.165114,0.124632,0.092502,0.008333,0.076130,0.008333,3.082926,0.001109,0.999974,201.000000,5.761980,0.158218,0.012500,0.998438,"(0.10462305918805634, 0.060167039650297405)",0.680578,0.657711,0.051909,0.037651,38.576628,9.515260,53.000000,504.000000,557.000000,0.406000,0.050000,15.680000,0.020000,0.818705,0.438737,0.356858
1.000000,0.060000,0.650000,5.917281,0.152234,0.012500,0.982577,0.223099,0.166361,0.096480,0.008333,0.081810,0.008333,4.254910,0.001356,0.999980,201.000000,5.811110,0.262678,0.012500,0.994647,"(0.14131809440733503, 0.08592397179118769)",0.438313,0.420911,0.057692,0.039288,111.242123,21.965318,152.000000,540.000000,692.000000,0.267000,0.040000,15.260000,0.010000,0.942592,0.561959,0.480903
1.000000,0.080000,0.150000,5.388730,0.024788,0.012500,0.882244,0.043476,0.028764,0.071107,0.008333,0.040227,0.008333,1.169757,0.003937,0.997751,201.000000,4.640776,0.058512,0.012500,0.989014,"(0.05323629406372875, 0.009739206895358829)",3.021690,3.431365,0.043830,0.032623,8.685163,6.451613,6.000000,87.000000,93.000000,0.122000,0.740000,13.640000,0.090000,0.403112,0.053960,0.062631
1.000000,0.080000,0.250000,5.308170,0.064839,0.012500,0.943990,0.064195,0.025827,0.073927,0.008333,0.040073,0.008333,1.230133,0.006558,0.994375,201.000000,4.940745,0.067977,0.012500,0.984778,"(0.05879401388662945, 0.012328019160787513)",2.518100,2.533944,0.045215,0.034423,4.931507,2.803738,3.000000,104.000000,107.000000,0.074000,0.860000,14.720000,0.060000,0.294211,0.104742,0.171157
1.000000,0.080000,0.350000,,,,,,,,,,,,,,,5.274341,0.088619,0.012500,0.987395,"(0.0690380538032648, 0.02222575145841823)",1.320540,1.426771,0.049354,0.039839,19.641465,7.954545,14.000000,162.000000,176.000000,0.192000,0.210000,14.130000,0.040000,,,
1.000000,0.080000,0.400000,5.706667,0.069913,0.012500,0.986416,0.073602,0.020785,0.081706,0.008333,0.065115,0.008333,0.827493,0.002919,0.997530,201.000000,5.403539,0.094902,0.012500,0.988315,"(0.07617588485364804, 0.035488645489692716)",1.029932,1.130146,0.049961,0.038373,20.809249,5.726872,13.000000,214.000000,227.000000,0.036000,1.030000,16.330000,0.040000,0.268439,0.137860,0.201238
1.000000,0.080000,0.500000,5.913990,0.084596,0.012500,0.960798,0.097541,0.053048,0.084196,0.008333,0.069173,0.008333,1.677217,0.000385,0.999990,201.000000,5.613533,0.125831,0.012500,0.995000,"(0.09121000194410518, 0.05013470238219476)",0.858108,0.830192,0.049325,0.037380,28.449848,8.245243,39.000000,434.000000,473.000000,0.020000,1.340000,16.450000,0.030000,0.543545,0.169502,0.082650
1.000000,0.080000,0.650000,6.043994,0.119990,0.012500,0.984034,0.161349,0.120784,0.089875,0.008333,0.075170,0.008333,2.873209,0.001734,0.999927,201.000000,5.796002,0.209322,0.012500,0.998274,"(0.12435251827780758, 0.0778137108250129)",0.519272,0.532638,0.054886,0.038880,75.241158,15.950920,104.000000,548.000000,652.000000,0.349000,0.050000,16.300000,0.020000,0.785405,0.405760,0.323512
1.000000,0.100000,0.150000,5.388730,0.024788,0.012500,0.882244,0.043476,0.028764,0.071107,0.008333,0.040227,0.008333,1.169757,0.003937,0.997751,201.000000,4.671469,0.058393,0.012500,0.985132,"(0.05308581357647113, 0.010246868256152186)",3.144940,2.956392,0.045661,0.035940,4.313960,2.941176,2.000000,66.000000,68.000000,,0.400000,13.980000,0.000000,0.403112,0.053960,0.062631
1.000000,0.100000,0.200000,5.308170,0.064839,0.012500,0.943990,0.064195,0.025827,0.073927,0.008333,0.040073,0.008333,1.230133,0.006558,0.994375,201.000000,5.110021,0.063222,0.012500,0.935152,"(0.04994831021348592, 0.02323655718509759)",0.822930,0.743860,0.048015,0.035974,56.310680,17.901235,29.000000,133.000000,162.000000,0.079000,0.500000,14.790000,0.040000,0.294211,0.104742,0.171157
1.000000,0.100000,0.250000,5.308170,0.064839,0.012500,0.943990,0.064195,0.025827,0.073927,0.008333,0.040073,0.008333,1.230133,0.006558,0.994375,201.000000,4.896094,0.066120,0.012500,0.986699,"(0.05885644526563223, 0.0175921757609953)",2.126582,2.482231,0.046178,0.037238,6.349206,3.191489,3.000000,91.000000,94.000000,0.189000,0.380000,15.070000,0.070000,0.294211,0.104742,0.171157
1.000000,0.100000,0.350000,,,,,,,,,,,,,,,5.139697,0.076451,0.012500,0.985834,"(0.06594210458327061, 0.020495769287246536)",1.588730,1.626543,0.047716,0.039445,6.551410,1.612903,2.000000,122.000000,124.000000,0.028000,1.690000,16.320000,0.050000,,,
1.000000,0.100000,0.400000,5.706667,0.069913,0.012500,0.986416,0.073602,0.020785,0.081706,0.008333,0.065115,0.008333,0.827493,0.002919,0.997530,201.000000,5.260096,0.074627,0.012500,0.974263,"(0.0702814998979774, 0.026279948529016543)",1.283019,1.385104,0.052725,0.039827,17.241379,3.875969,5.000000,124.000000,129.000000,0.055000,0.750000,15.450000,0.040000,0.268439,0.137860,0.201238
1.000000,0.100000,0.500000,5.913990,0.084596,0.012500,0.960798,0.097541,0.053048,0.084196,0.008333,0.069173,0.008333,1.677217,0.000385,0.999990,201.000000,5.491335,0.112950,0.012500,0.992315,"(0.08325004514643881, 0.03728178453744613)",1.002124,1.120127,0.049350,0.038544,31.698113,9.744780,42.000000,389.000000,431.000000,0.019000,1.560000,15.840000,0.030000,0.543545,0.169502,0.082650
1.000000,0.100000,0.600000,5.751263,0.083468,0.012500,0.971470,0.091005,0.033531,0.084249,0.008333,0.062428,0.008333,0.836794,0.003543,0.996444,201.000000,5.405866,0.107753,0.012500,0.991764,"(0.07709170202786374, 0.029584664079439573)",0.905699,0.914538,0.050064,0.039077,39.978847,12.727273,21.000000,144.000000,165.000000,,1.170000,16.760000,0.000000,0.450133,0.085794,0.021277
1.000000,0.100000,0.650000,6.038257,0.107707,0.012500,0.982487,0.137688,0.097864,0.087022,0.008333,0.073071,0.008333,2.446767,0.000378,0.999995,201.000000,5.724357,0.174396,0.012500,0.996865,"(0.10914051400534378, 0.06584916742972009)",0.628007,0.636065,0.052516,0.038365,50.000000,12.734082,68.000000,466.000000,534.000000,0.424000,0.050000,16.020000,0.020000,0.707826,0.329099,0.245882
1.000000,0.100000,1.000000,,,,,,,,,,,,,,,5.725652,0.371383,0.012500,0.873804,"(0.16513489026741576, 0.10649569045740521)",0.376255,0.345533,0.058236,0.038080,244.350453,42.336683,337.000000,459.000000,796.000000,,0.040000,18.490000,0.000000,,,
1.000000,0.100000,3.000000,,,,,,,,,,,,,,,4.679867,,,,"(0.25295909069556166, 0.1566057581317847)",0.233042,0.199848,0.056809,0.033025,736.854742,100.000000,1023.000000,0.000000,1023.000000,,0.030000,17.520000,0.000000,,,
1.000000,0.100000,5.000000,,,,,,,,,,,,,,,4.729208,,,,"(0.26775985113409667, 0.1618929340919661)",0.193644,0.153909,0.060970,0.032659,774.054054,100.000000,1074.000000,0.000000,1074.000000,,0.030000,15.730000,0.000000,,,
1.000000,0.100000,10.000000,,,,,,,,,,,,,,,4.829290,,,,"(0.2813865662167318, 0.1670959537576682)",0.166504,0.119861,0.068952,0.032673,805.680003,100.000000,1119.000000,0.000000,1119.000000,,0.030000,14.910000,0.000000,,,
1.000000,0.150000,0.150000,5.388730,0.024788,0.012500,0.882244,0.043476,0.028764,0.071107,0.008333,0.040227,0.008333,1.169757,0.003937,0.997751,201.000000,4.620905,0.055904,0.012500,0.991477,"(0.051724117282921644, 0.009986986854780017)",2.419123,2.303627,0.045188,0.036779,9.490334,5.217391,6.000000,109.000000,115.000000,0.188000,0.370000,12.800000,0.070000,0.403112,0.053960,0.062631
1.000000,0.150000,0.250000,5.308170,0.064839,0.012500,0.943990,0.064195,0.025827,0.073927,0.008333,0.040073,0.008333,1.230133,0.006558,0.994375,201.000000,4.830164,0.063914,0.012500,0.995321,"(0.05532217355542696, 0.011561010708732698)",1.665979,1.854543,0.047559,0.039813,6.425703,3.773585,4.000000,102.000000,106.000000,0.042000,1.390000,15.770000,0.060000,0.294211,0.104742,0.171157
1.000000,0.150000,0.350000,,,,,,,,,,,,,,,4.944168,0.069832,0.012500,0.984707,"(0.06057925557522111, 0.013873677861038828)",1.819182,1.966372,0.047360,0.039398,8.017817,4.132231,5.000000,116.000000,121.000000,0.070000,0.810000,14.230000,0.060000,,,
1.000000,0.150000,0.400000,5.706667,0.069913,0.012500,0.986416,0.073602,0.020785,0.081706,0.008333,0.065115,0.008333,0.827493,0.002919,0.997530,201.000000,5.060012,0.076199,0.012500,0.991433,"(0.06375190530102702, 0.019137792332136666)",1.435328,1.370565,0.047855,0.039314,9.995372,4.724409,6.000000,121.000000,127.000000,0.032000,1.600000,15.800000,0.050000,0.268439,0.137860,0.201238
1.000000,0.150000,0.500000,5.739266,0.074391,0.012500,0.973184,0.082290,0.035320,0.081448,0.008333,0.066710,0.008333,1.333955,0.001196,0.999840,201.000000,5.242165,0.084791,0.012500,0.988304,"(0.0710823922352677, 0.025231216533515694)",1.232720,1.320601,0.048084,0.039623,20.254220,6.852792,27.000000,367.000000,394.000000,0.087000,0.410000,14.680000,0.040000,0.447322,0.086358,0.027058
1.000000,0.150000,0.650000,5.933937,0.089680,0.012500,0.970359,0.106070,0.065433,0.083768,0.008333,0.070155,0.008333,1.778106,0.000898,0.999949,201.000000,5.480481,0.117030,0.012500,0.990920,"(0.08641852642351064, 0.03993270035521918)",0.976761,0.896053,0.048666,0.038987,28.392315,9.629630,39.000000,366.000000,405.000000,0.392000,0.070000,14.480000,0.030000,0.581923,0.206350,0.120348
1.000000,0.200000,0.150000,5.225760,0.050660,0.012500,0.918762,0.040012,0.019983,0.069420,0.008333,0.049077,0.008333,0.898826,0.002272,0.998730,201.000000,4.640675,0.052612,0.012500,0.994155,"(0.04993272064416463, 0.010546085956296582)",2.264323,2.028651,0.046691,0.039019,15.565164,9.633028,21.000000,197.000000,218.000000,0.047000,1.180000,14.030000,0.060000,0.314118,0.103299,0.156680
1.000000,0.200000,0.250000,5.290903,0.053817,0.012500,0.956501,0.052120,0.020792,0.070442,0.008333,0.048418,0.008333,1.067388,0.002607,0.998814,201.000000,4.749750,0.058440,0.012500,0.995840,"(0.053155777300740066, 0.011659570322604151)",2.231746,2.384047,0.047265,0.041253,13.497188,9.000000,18.000000,182.000000,200.000000,0.232000,0.220000,13.260000,0.050000,0.298974,0.111542,0.170480
1.000000,0.200000,0.350000,,,,,,,,,,,,,,,4.885361,0.064737,0.012500,0.989372,"(0.057549001768810976, 0.013181266563033632)",1.915330,1.967886,0.046494,0.040609,13.675978,6.640625,17.000000,239.000000,256.000000,0.025000,2.100000,14.820000,0.050000,,,
1.000000,0.200000,0.400000,5.425583,0.062952,0.012500,0.985077,0.065714,0.022013,0.077608,0.008333,0.058589,0.008333,1.220288,0.002171,0.999370,201.000000,4.948391,0.067351,0.012500,0.990104,"(0.05955460746416411, 0.018716352899572096)",1.680426,1.785941,0.048160,0.040870,13.162706,6.521739,18.000000,258.000000,276.000000,0.195000,0.270000,13.550000,0.050000,0.373911,0.066737,0.095394
1.000000,0.200000,0.500000,,,,,,,,,,,,,,,5.077978,0.075308,0.012500,0.992596,"(0.0650084084524169, 0.019780125182849)",1.653788,1.586194,0.047328,0.040145,16.619831,8.013937,23.000000,264.000000,287.000000,0.024000,1.640000,15.040000,0.040000,,,
1.000000,0.200000,0.650000,5.807102,0.079906,0.012500,0.976886,0.090825,0.046859,0.081761,0.008333,0.068723,0.008333,1.431935,0.000408,0.999984,201.000000,5.258848,0.089920,0.012500,0.988496,"(0.07432825093916738, 0.027999449813667057)",1.327152,1.251457,0.047618,0.039166,19.704034,7.563025,27.000000,330.000000,357.000000,0.025000,1.340000,15.080000,0.030000,0.506178,0.135552,0.047484
1.000000,0.300000,0.150000,,,,,,,,,,,,,,,4.827181,0.047048,0.012500,0.992331,"(0.04697473678208586, 0.012181349686870598)",1.545317,1.770655,0.046864,0.039159,16.481360,9.292035,21.000000,205.000000,226.000000,0.095000,0.560000,13.870000,0.050000,,,
1.000000,0.300000,0.250000,,,,,,,,,,,,,,,4.732641,0.050660,0.012500,0.994848,"(0.04924990446204482, 0.011790692812672084)",1.984272,1.891316,0.045739,0.040232,13.781987,7.335907,19.000000,240.000000,259.000000,0.052000,0.900000,13.260000,0.050000,,,
1.000000,0.300000,0.350000,,,,,,,,,,,,,,,4.954309,0.055488,0.012500,0.995933,"(0.0540319026933254, 0.016133521361361026)",1.463363,1.843040,0.046979,0.041018,11.940299,6.299213,16.000000,238.000000,254.000000,0.308000,0.160000,12.660000,0.050000,,,
1.000000,0.300000,0.400000,,,,,,,,,,,,,,,4.901562,0.058549,0.012500,0.993606,"(0.05467830383316293, 0.014927016031644579)",1.602827,1.714043,0.047456,0.040437,15.006253,7.782101,20.000000,237.000000,257.000000,0.210000,0.190000,13.250000,0.040000,,,
1.000000,0.300000,0.500000,,,,,,,,,,,,,,,4.996351,0.063207,0.012500,0.993985,"(0.05870028102215521, 0.01853802349274371)",1.419106,1.484524,0.046833,0.039971,18.344884,9.259259,25.000000,245.000000,270.000000,0.021000,2.120000,14.560000,0.050000,,,
1.000000,0.300000,0.650000,,,,,,,,,,,,,,,5.154012,0.071469,0.012500,0.994921,"(0.06519628954550222, 0.02738357893038702)",1.405303,1.458688,0.048369,0.040752,12.873370,7.296137,17.000000,216.000000,233.000000,0.023000,1.790000,14.820000,0.040000,,,
1.178000,0.103000,0.400000,5.585969,0.066991,0.012500,0.959827,0.070797,0.019454,0.067901,0.008333,0.054120,0.008333,1.256450,0.000846,0.999910,201.000000,5.163691,0.076866,0.012500,0.986356,"(0.06497961989393673, 0.018970889562963566)",1.509921,1.584659,0.042416,0.032843,17.463322,6.844741,41.000000,558.000000,599.000000,0.077000,0.530000,15.160000,0.040000,0.419316,0.072236,0.052213
1.200000,0.020000,0.150000,,,,,,,,,,,,,,,4.775933,0.052964,0.012500,0.982497,"(0.052557311104789776, 0.01021253312719739)",2.751996,3.044958,0.036203,0.026156,15.272727,9.012876,21.000000,212.000000,233.000000,0.215000,0.480000,13.380000,0.100000,,,
1.200000,0.020000,0.250000,5.291309,0.059695,0.012500,0.929836,0.062317,0.014315,0.065059,0.008333,0.028210,0.008333,0.692038,0.000205,0.999983,201.000000,5.272317,0.069078,0.012500,0.990048,"(0.06304279575044128, 0.01952949425559717)",1.142562,1.411248,0.040166,0.029547,24.304419,8.461538,33.000000,357.000000,390.000000,0.111000,0.470000,15.270000,0.050000,0.191176,0.211613,0.281100
1.200000,0.020000,0.350000,,,,,,,,,,,,,,,5.713981,0.101419,0.012500,0.998372,"(0.08858219571965835, 0.04752081740447314)",0.662554,0.603116,0.042341,0.030973,48.949320,11.640212,66.000000,501.000000,567.000000,0.032000,0.830000,17.940000,0.030000,,,
1.200000,0.020000,0.400000,5.972538,0.096998,0.012500,0.970910,0.121769,0.079246,0.076011,0.008333,0.059835,0.008333,2.987762,0.000295,0.999998,201.000000,5.843561,0.139116,0.012500,0.996888,"(0.10778593303497551, 0.06298945781502517)",0.532527,0.538867,0.043227,0.030481,72.158749,14.836795,100.000000,574.000000,674.000000,0.395000,0.040000,16.490000,0.020000,0.803249,0.423851,0.341289
1.200000,0.020000,0.500000,6.025645,0.103454,0.012500,0.976861,0.132513,0.092010,0.075011,0.008333,0.061093,0.008333,3.252492,0.001203,0.999973,201.000000,5.835127,0.264269,0.012500,0.938693,"(0.1491151123360655, 0.09088767506829745)",0.343483,0.305392,0.043277,0.028670,178.560001,27.896513,248.000000,641.000000,889.000000,0.205000,0.040000,17.120000,0.010000,0.814114,0.434498,0.352228
1.200000,0.020000,0.650000,5.967295,0.132925,0.012500,0.983039,0.187230,0.140065,0.078358,0.008333,0.065953,0.008333,4.142855,0.001711,0.999966,201.000000,5.488418,0.290001,0.012500,0.942179,"(0.18712663561649392, 0.12034952943542551)",0.275492,0.257033,0.042513,0.026624,488.880002,65.730881,679.000000,354.000000,1033.000000,,0.030000,17.020000,0.000000,0.965558,0.585162,0.503726
1.200000,0.040000,0.150000,,,,,,,,,,,,,,,4.696924,0.055060,0.012500,0.982191,"(0.05200609602999578, 0.009693137495835032)",2.640762,3.109266,0.036933,0.028122,10.023560,5.327869,13.000000,231.000000,244.000000,0.161000,0.600000,13.850000,0.100000,,,
1.200000,0.040000,0.250000,5.291309,0.059695,0.012500,0.929836,0.062317,0.014315,0.065059,0.008333,0.028210,0.008333,0.692038,0.000205,0.999983,201.000000,5.084738,0.066702,0.012500,0.984385,"(0.05886953180742212, 0.013821676181290215)",1.428968,1.577114,0.040964,0.030905,9.414605,3.869048,13.000000,323.000000,336.000000,0.141000,0.450000,15.400000,0.060000,0.191176,0.211613,0.281100
1.200000,0.040000,0.350000,,,,,,,,,,,,,,,5.480865,0.088834,0.012500,0.992512,"(0.07260805156223119, 0.03328749544003242)",0.867634,0.819239,0.042493,0.031079,35.229358,10.859729,48.000000,394.000000,442.000000,0.178000,0.210000,14.310000,0.040000,,,
1.200000,0.040000,0.400000,5.972538,0.096998,0.012500,0.970910,0.121769,0.079246,0.076011,0.008333,0.059835,0.008333,2.987762,0.000295,0.999998,201.000000,5.603719,0.103973,0.012500,0.995512,"(0.082448488917738, 0.03932137313935554)",0.826978,0.822613,0.042683,0.031551,49.224490,13.842975,67.000000,417.000000,484.000000,0.018000,1.550000,17.090000,0.030000,0.803249,0.423851,0.341289
1.200000,0.040000,0.500000,6.025645,0.103454,0.012500,0.976861,0.132513,0.092010,0.075011,0.008333,0.061093,0.008333,3.252492,0.001203,0.999973,201.000000,5.819443,0.156099,0.012500,0.998718,"(0.10922298518424832, 0.06515517230972129)",0.531565,0.466131,0.044659,0.031132,83.316562,15.994437,115.000000,604.000000,719.000000,0.470000,0.040000,14.820000,0.020000,0.814114,0.434498,0.352228
1.200000,0.040000,0.650000,5.967295,0.132925,0.012500,0.983039,0.187230,0.140065,0.078358,0.008333,0.065953,0.008333,4.142855,0.001711,0.999966,201.000000,5.827419,0.290001,0.012500,0.942179,"(0.1511283675803594, 0.09371742270689838)",0.345046,0.307542,0.046537,0.029430,199.357945,30.263158,276.000000,636.000000,912.000000,0.244000,0.040000,16.540000,0.010000,0.965558,0.585162,0.503726
1.200000,0.060000,0.150000,,,,,,,,,,,,,,,4.631348,0.054686,0.012500,0.982220,"(0.05162477350848352, 0.009350194824814109)",2.573759,2.357504,0.038314,0.029072,6.492336,3.846154,2.000000,50.000000,52.000000,0.110000,0.650000,13.440000,0.070000,,,
1.200000,0.060000,0.250000,5.291309,0.059695,0.012500,0.929836,0.062317,0.014315,0.065059,0.008333,0.028210,0.008333,0.692038,0.000205,0.999983,201.000000,4.912479,0.061813,0.012500,0.974893,"(0.05634338170606059, 0.010660777312757374)",2.400617,2.388883,0.039390,0.030821,15.104895,4.687500,3.000000,61.000000,64.000000,0.073000,0.850000,15.830000,0.060000,0.191176,0.211613,0.281100
1.200000,0.060000,0.350000,,,,,,,,,,,,,,,5.203389,0.074145,0.012500,0.980448,"(0.06726963421892232, 0.022573168826394683)",1.778689,1.772901,0.039839,0.030879,13.075060,3.947368,3.000000,73.000000,76.000000,0.094000,0.520000,16.330000,0.050000,,,
1.200000,0.060000,0.400000,5.972538,0.096998,0.012500,0.970910,0.121769,0.079246,0.076011,0.008333,0.059835,0.008333,2.987762,0.000295,0.999998,201.000000,5.421044,0.090097,0.012500,0.989083,"(0.07377229622722337, 0.03023595476296946)",0.855747,0.873737,0.043276,0.032188,21.621622,5.454545,6.000000,104.000000,110.000000,0.212000,0.180000,14.950000,0.040000,0.803249,0.423851,0.341289
1.200000,0.060000,0.500000,5.996027,0.090238,0.012500,0.951727,0.106486,0.062185,0.072274,0.008333,0.058983,0.008333,2.338788,0.000567,0.999988,201.000000,5.671920,0.125456,0.012500,0.995987,"(0.09053134797402639, 0.04572264274451988)",0.722459,0.732187,0.042516,0.031563,43.223443,10.314685,59.000000,513.000000,572.000000,0.023000,1.000000,17.160000,0.020000,0.692761,0.314783,0.230834
1.200000,0.060000,0.650000,5.967295,0.132925,0.012500,0.983039,0.187230,0.140065,0.078358,0.008333,0.065953,0.008333,4.142855,0.001711,0.999966,201.000000,5.813047,0.206547,0.012500,0.999241,"(0.12456835811693481, 0.07273854860333212)",0.476546,0.471285,0.043485,0.030711,99.001833,17.904509,135.000000,619.000000,754.000000,0.316000,0.040000,16.730000,0.010000,0.965558,0.585162,0.503726
1.200000,0.080000,0.150000,,,,,,,,,,,,,,,4.585986,0.054829,0.012500,0.982953,"(0.05150857748353871, 0.00897533802437951)",2.049333,1.848125,0.037905,0.029917,6.492336,3.846154,2.000000,50.000000,52.000000,0.088000,0.960000,14.910000,0.080000,,,
1.200000,0.080000,0.250000,,,,,,,,,,,,,,,4.815616,0.058914,0.012500,0.976540,"(0.05555594694605975, 0.010866620249623291)",2.126543,1.535361,0.040934,0.030677,15.104895,4.687500,3.000000,61.000000,64.000000,0.049000,1.030000,15.310000,0.050000,,,
1.200000,0.080000,0.350000,,,,,,,,,,,,,,,4.982565,0.070936,0.012500,0.975568,"(0.06286228640209733, 0.016374290875436355)",1.242857,1.358319,0.036945,0.030559,13.075060,3.947368,3.000000,73.000000,76.000000,,0.190000,14.180000,0.000000,,,
1.200000,0.080000,0.400000,5.585969,0.066991,0.012500,0.959827,0.070797,0.019454,0.067901,0.008333,0.054120,0.008333,1.256450,0.000846,0.999910,201.000000,5.282962,0.079801,0.012500,0.981567,"(0.06865913186252516, 0.021367175433953826)",1.311814,1.343689,0.041300,0.031906,18.783865,6.132075,26.000000,398.000000,424.000000,0.145000,0.260000,14.690000,0.040000,0.419316,0.072236,0.052213
1.200000,0.080000,0.500000,5.996027,0.090238,0.012500,0.951727,0.106486,0.062185,0.072274,0.008333,0.058983,0.008333,2.338788,0.000567,0.999988,201.000000,5.539479,0.109041,0.012500,0.990204,"(0.08291988536106394, 0.041362120385752744)",0.841462,0.899045,0.041540,0.032077,43.276284,11.776447,59.000000,442.000000,501.000000,0.437000,0.060000,14.530000,0.030000,0.692761,0.314783,0.230834
1.200000,0.080000,0.650000,6.038165,0.108237,0.012500,0.979549,0.136814,0.096616,0.073707,0.008333,0.061735,0.008333,2.981751,0.000505,0.999994,201.000000,5.754962,0.163200,0.012500,0.997743,"(0.10989978458218443, 0.06850840641715529)",0.548457,0.519723,0.044647,0.032129,53.829057,10.616930,74.000000,623.000000,697.000000,0.337000,0.050000,16.230000,0.020000,0.806324,0.426902,0.344381
1.200000,0.100000,0.150000,,,,,,,,,,,,,,,4.588626,0.053607,0.012500,0.989067,"(0.05079171011857967, 0.008757059964624133)",2.351155,2.451718,0.039408,0.031063,8.973826,4.562738,12.000000,251.000000,263.000000,0.040000,1.690000,14.290000,0.070000,,,
1.200000,0.100000,0.250000,,,,,,,,,,,,,,,4.774452,0.059648,0.012500,0.979851,"(0.054494827273056184, 0.010094259015410717)",2.182868,2.344410,0.038320,0.030620,8.088070,3.558719,10.000000,271.000000,281.000000,0.213000,0.280000,13.290000,0.060000,,,
1.200000,0.100000,0.350000,,,,,,,,,,,,,,,5.041022,0.070293,0.012500,0.980976,"(0.06106932923328449, 0.01434653186507924)",1.803997,1.814462,0.041412,0.032637,16.677195,7.432432,22.000000,274.000000,296.000000,0.029000,1.910000,16.810000,0.050000,,,
